Frame #,Timestamp,Object ID,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,fbrx,fbry,fblx,fbly,bbrx,bbry,bblx,bbly,ftrx,ftry,ftlx,ftly,btrx,btry,btlx,btly,fbr_x,fbr_y,fbl_x,fbl_y,bbr_x,bbr_y,bbl_x,bbl_y,direction,camera,acceleration,speed,veh rear x,veh center y,theta,width,length,height
137,1623877095.6299934,37,pickup,-1505.9111789217197,-2926.023300130338,-1099.071103981018,-2399.3839187082494,0,0,3D Detector,-1126.137654488029,-2561.745634867248,-1282.2393582071254,-2591.6494731790563,-1324.9242113728715,-2887.0681305835137,-1505.9111789217197,-2926.023300130338,-1099.071103981018,-2399.3839187082494,-1252.8937831473438,-2426.8209771669153,-1291.4080282279926,-2698.042188530724,-1469.3554379811947,-2733.669599024241,899.55774,40.894573,899.55774,47.135876,880.90936,40.894573,880.90936,47.135876,1.0,p1c1,0,118.82693,880.90936,44.015224,0,6.2413025,18.64835,8.13112
137,1623877095.6299934,40,sedan,1514.3181682359318,778.4128084734501,1622.0858546414854,866.7998373596457,0,0,3D Detector,1562.3580455050176,813.363768757565,1514.3181682359318,819.0188974862591,1620.1409378162384,860.6253262588543,1570.1855388362567,866.7998373596457,1564.013474722739,778.4128084734501,1515.8122695130671,783.9057338666304,1622.0858546414854,824.229091245038,1571.9560993870641,830.2278803678894,415.94806,106.61507,415.94806,100.89844,431.43732,106.61507,431.43732,100.89844,-1.0,p1c1,0,108.50996,431.43732,103.75675,1.5707963267948966,5.716624,15.48926,5.2816916
137,1623877095.6299934,41,midsize,-344376.4086061426,-1225519.590442894,270578.3363376227,750931.7005268,0,0,3D Detector,-5093.331270936979,-19420.595271466635,-7251.149980578832,-22018.338009450694,-344376.4086061426,-1225519.590442894,64458.34087604984,184789.87847110315,-4638.394999234675,-17201.964140957916,-6561.128001366938,-19308.721932847264,-55879.71311562802,-193130.0818420425,270578.3363376227,750931.7005268,753.6353,5.2551785,753.6353,12.339445,735.1128,5.2551785,735.1128,12.339445,1.0,p1c1,0,91.78509,735.1128,8.797312,0,7.084267,18.522509,6.4090447
137,1623877095.6299934,43,midsize,-633.7543229774835,-3107.203452765007,-361.4186900160247,-2651.994530473128,0,0,3D Detector,-372.7357214883223,-2756.3023206133657,-530.7910895091309,-2791.3702321932365,-455.0513355158815,-3062.9791102377,-633.7543229774835,-3107.203452765007,-361.4186900160247,-2651.994530473128,-518.077041795813,-2685.3249475832617,-441.6708685540243,-2943.5623697673636,-618.5935480100836,-2985.5204439038553,876.3778,3.8585472,876.3778,10.094884,861.11084,3.8585472,861.11084,10.094884,1.0,p1c1,0,106.8068,861.11084,6.9767156,0,6.2363367,15.266951,4.7435617
138,1623877095.6799934,27,midsize,1280.4243405965144,513.3917447175563,1367.7517991656728,578.8799252845147,0,0,3D Detector,1331.4749751761026,547.9120656279891,1280.4243405965144,552.3454927087129,1366.7891660645018,574.146070509912,1314.1595713519473,578.8799252845147,1332.285752117838,513.3917447175563,1281.0657259318,517.653702239489,1367.7517991656728,538.519345603654,1314.9421868898744,543.0706154854569,297.62848,119.82722,297.62848,111.833305,313.46173,119.82722,313.46173,111.833305,-1.0,p1c1,0,102.61798,313.46173,115.83026,1.5707963267948966,7.993913,15.833251,6.8549266
138,1623877095.6799934,29,midsize,1011.3152892346694,511.0524157473298,1080.2464302728783,571.0940245326211,0,0,3D Detector,1055.8115896448849,542.4590349910857,1011.5640473996257,546.1683207062044,1080.2464302728783,567.1468635778181,1034.6557592175163,571.0940245326211,1055.700179454115,511.0524157473298,1011.3152892346694,514.6302607583557,1080.2090553252767,534.7856863733814,1034.4725542085537,538.5933356232974,281.04102,81.64903,281.04102,74.84689,296.21716,81.64903,296.21716,74.84689,-1.0,p1c1,0,111.08326,296.21716,78.24796,1.5707963267948966,6.80214,15.176151,6.294069
138,1623877095.6799934,35,midsize,1113.0114480727266,543.3898392413142,1184.0793675366067,598.45882844859,0,0,3D Detector,1156.617907250817,569.3146120134066,1113.0114480727266,573.1296447321272,1183.837819215498,594.4034810073822,1138.948761552258,598.45882844859,1156.7825516106773,543.3898392413142,1113.0652270301964,547.0972264822784,1184.0793675366067,567.7084002657982,1139.0728217530661,571.64964683362,301.01434,91.86282,301.01434,85.3262,315.3932,91.86282,315.3932,85.3262,-1.0,p1c1,0,110.06804,315.3932,88.59451,1.5707963267948966,6.5366187,14.378847,5.029514
138,1623877095.6799934,36,pickup,-1068.7644283072127,-2838.3973633947917,-768.0260146039519,-2468.9781718470213,0,0,3D Detector,-779.7856662933981,-2552.5146492194954,-934.6846161460335,-2582.9514882063295,-895.47472002273,-2801.004626561384,-1068.7644283072127,-2838.3973633947917,-768.0260146039519,-2468.9781718470213,-921.7827034353422,-2498.111862232642,-881.6726297980402,-2706.9408510244048,-1053.5383391303176,-2742.6873494840706,895.316,25.188751,895.316,31.5961,880.5274,25.188751,880.5274,31.5961,1.0,p1c1,0,108.399635,880.5274,28.392426,0,6.407347,14.788582,4.1816344
138,1623877095.6799934,37,pickup,-1590.4400713318073,-3048.585427611394,-1146.6508346536518,-2467.5675792616235,0,0,3D Detector,-1177.170112413554,-2647.679410170525,-1344.023730018319,-2680.703036592959,-1395.2498826830388,-3004.930348040461,-1590.4400713318073,-3048.585427611394,-1146.6508346536518,-2467.5675792616235,-1310.810514434232,-2497.6680560169048,-1356.9694831953332,-2793.325334038456,-1548.5056434823825,-2832.9667509249684,894.12775,40.82921,894.12775,47.232483,875.2044,40.82921,875.2044,47.232483,1.0,p1c1,0,113.26768,875.2044,44.030846,0,6.4032784,18.92332,8.657133
138,1623877095.6799934,40,sedan,1514.157791655248,782.3904431819989,1624.1291568113184,867.83013346728,0,0,3D Detector,1564.0749686294293,813.7684328923101,1514.157791655248,819.6478283831977,1622.3750490630712,861.4065133127331,1570.4525572239802,867.83013346728,1565.566652222913,782.3904431819989,1515.4989695419513,788.1185709928837,1624.1291568113184,828.7218426473289,1572.0439144252477,834.9814971693896,416.12985,106.74281,416.12985,100.80528,431.72485,106.74281,431.72485,100.80528,-1.0,p1c1,0,105.73464,431.72485,103.77405,1.5707963267948966,5.937524,15.595007,4.741739
138,1623877095.6799934,41,midsize,-15889.151953937462,-47024.327199024694,16573.6411093463,55615.6781147896,0,0,3D Detector,-9897.01625406189,-36532.26831416931,-15889.151953937462,-47024.327199024694,13478.23958970459,46644.02842698344,12879.135680107303,36109.9628305815,-8422.34605798887,-30188.033102151367,-13060.768754694234,-37402.42601462231,16573.6411093463,55615.6781147896,15042.108717074447,40764.6894026913,744.76074,5.2255573,744.76074,12.263918,727.09326,5.2255573,727.09326,12.263918,1.0,p1c1,0,85.37395,727.09326,8.744738,0,7.03836,17.667479,6.617696
138,1623877095.6799934,43,midsize,-607.0803977937059,-3025.9481394552768,-345.278165199509,-2600.684633493523,0,0,3D Detector,-354.9021573960444,-2690.04043384421,-508.4172170125113,-2723.244284618662,-433.8555721725623,-2984.21220486565,-607.0803977937059,-3025.9481394552768,-345.278165199509,-2600.684633493523,-497.6267441404857,-2632.444252871075,-422.51129908170066,-2882.147113554581,-594.2551032031172,-2922.007418571811,880.17194,3.8564458,880.17194,10.087799,864.70917,3.8564458,864.70917,10.087799,1.0,p1c1,0,106.22615,864.70917,6.972122,0,6.231353,15.462778,4.188231
139,1623877095.7299933,27,midsize,1269.9735683756116,505.60680792818863,1355.992143277625,570.08136279182,0,0,3D Detector,1320.5323896053458,539.783100017782,1269.9735683756116,544.1254418997837,1355.0807785647264,565.4482103267569,1302.9732934785006,570.08136279182,1321.2977976494556,505.60680792818863,1270.5728297663873,509.7810666691644,1355.992143277625,530.1876603917619,1303.7081893476557,534.6419445776731,292.49762,119.82722,292.49762,111.833305,308.33087,119.82722,308.33087,111.833305,-1.0,p1c1,0,102.61798,308.33087,115.83026,1.5707963267948966,7.993913,15.833251,6.8549266
139,1623877095.7299933,29,midsize,1003.20625284364,502.73999819401723,1071.1200608348588,561.7834509394413,0,0,3D Detector,1047.2522853143605,533.8111112599369,1003.4768534926562,537.4388249589147,1071.1200608348588,557.9260035879685,1026.030242210245,561.7834509394413,1047.1161114083152,502.73999819401723,1003.20625284364,506.2390519372832,1071.05445490242,525.9207914491442,1025.8219988219205,529.6417644171556,275.48685,81.64903,275.48685,74.84689,290.663,81.64903,290.663,74.84689,-1.0,p1c1,0,111.08326,290.663,78.24796,1.5707963267948966,6.80214,15.176151,6.294069
139,1623877095.7299933,35,midsize,1103.5088220244775,534.4795023356729,1173.4261776231774,588.5731688478585,0,0,3D Detector,1146.6433961394303,560.1210039342461,1103.5088220244775,563.8498185406103,1173.2151737940794,584.6124809595775,1128.8257566071968,588.5731688478585,1146.7809801317387,534.4795023356729,1103.5379292141986,538.1029990928038,1173.4261776231774,558.2175406095608,1128.9218748782619,562.0666647358879,295.51093,91.86282,295.51093,85.3262,309.88977,91.86282,309.88977,85.3262,-1.0,p1c1,0,110.06804,309.88977,88.59451,1.5707963267948966,6.5366187,14.378847,5.029514
139,1623877095.7299933,36,pickup,-1016.3998766498937,-2738.6335845577846,-731.6168813241078,-2392.741718284357,0,0,3D Detector,-742.7547861222623,-2472.9755547412533,-891.8473466010172,-2501.338875291445,-850.3317051562738,-2704.041375677207,-1016.3998766498937,-2738.6335845577846,-731.6168813241078,-2392.741718284357,-879.649907216835,-2419.901551834515,-837.3446128845321,-2614.1231841775398,-1002.1029755944164,-2647.2088598362297,900.73596,25.188751,900.73596,31.5961,885.9474,25.188751,885.9474,31.5961,1.0,p1c1,0,108.399635,885.9474,28.392426,0,6.407347,14.788582,4.1816344
139,1623877095.7299933,37,pickup,-1509.3248036665675,-2927.4859970390294,-1093.6459957305055,-2385.469593944407,0,0,3D Detector,-1122.34462976247,-2557.8661502240916,-1282.2324986082635,-2588.4530428062844,-1323.5607628780124,-2887.4916454328422,-1509.3248036665675,-2927.4859970390294,-1093.6459957305055,-2385.469593944407,-1251.0547580190969,-2413.3750912452956,-1287.923043350414,-2686.380879159283,-1470.367653578155,-2722.743347767558,899.79114,40.82921,899.79114,47.232483,880.8678,40.82921,880.8678,47.232483,1.0,p1c1,0,113.26768,880.8678,44.030846,0,6.4032784,18.92332,8.657133
139,1623877095.7299933,40,sedan,1496.198514010159,767.6076691609219,1603.67350096831,850.9991003427311,0,0,3D Detector,1545.4697887560371,798.5657942603807,1496.198514010159,804.2766053957082,1602.0130044975178,844.7683078536144,1550.7876810340063,850.9991003427311,1546.8813484887469,767.6076691609219,1497.4634146993203,773.1711892793293,1603.67350096831,812.5384644115665,1552.2897356309513,818.6097662494064,410.8431,106.74281,410.8431,100.80528,426.4381,106.74281,426.4381,100.80528,-1.0,p1c1,0,105.73464,426.4381,103.77405,1.5707963267948966,5.937524,15.595007,4.741739
139,1623877095.7299933,41,midsize,-10120.471714246654,-30354.056718032327,53036.986650872306,180783.38403109013,0,0,3D Detector,-6833.036494383692,-25629.692898386587,-10120.471714246654,-30354.056718032327,29787.379163531736,104676.92619940604,22324.60833027928,63405.38870907013,-6057.525297375997,-22070.31419530948,-8842.12948820021,-25668.436753938382,53036.986650872306,180783.38403109013,30240.60608495509,83038.74831777273,749.0294,5.2255573,749.0294,12.263918,731.36194,5.2255573,731.36194,12.263918,1.0,p1c1,0,85.37395,731.36194,8.744738,0,7.03836,17.667479,6.617696
139,1623877095.7299933,43,midsize,-570.6170068625162,-2914.076528304164,-322.37316089012165,-2517.2114012851407,0,0,3D Detector,-331.51090261211993,-2602.8871819465194,-479.2483985825412,-2633.7528075562864,-404.70643321394783,-2875.605707534568,-570.6170068625162,-2914.076528304164,-322.37316089012165,-2517.2114012851407,-469.029431408832,-2546.747584880012,-394.01146440314994,-2778.284512793217,-558.5620067847124,-2815.047038691243,885.4832,3.8564458,885.4832,10.087799,870.02045,3.8564458,870.02045,10.087799,1.0,p1c1,0,106.22615,870.02045,6.972122,0,6.231353,15.462778,4.188231
140,1623877095.7799933,27,midsize,1241.660366445773,486.56263658246246,1323.0198318464063,545.9539998697095,0,0,3D Detector,1289.6589829144218,517.4285955311652,1241.660366445773,521.4249734951308,1322.3014859552577,541.6972281909283,1272.8643257083738,545.9539998697095,1290.2555595979634,486.56263658246246,1242.1143574580879,490.415045516433,1323.0198318464063,509.8746707029313,1273.4314183034003,513.9784494245778,277.7573,119.71245,277.7573,111.91336,293.6762,119.71245,293.6762,111.91336,-1.0,p1c1,0,107.3031,293.6762,115.812904,1.5707963267948966,7.7990932,15.918901,6.369279
140,1623877095.7799933,29,midsize,998.0998233163366,496.573891221009,1067.3594449272055,557.0069420474101,0,0,3D Detector,1043.3761379759396,528.868799939736,998.397113942658,532.5720154641331,1067.3594449272055,553.0668387402853,1021.0153811511387,557.0069420474101,1043.2224147241413,496.573891221009,998.0998233163366,500.1396626913594,1067.2789864217816,519.7905083733106,1020.7824897344265,523.5847263085835,272.30518,81.7965,272.30518,74.76432,287.73288,81.7965,287.73288,74.76432,-1.0,p1c1,0,109.791046,287.73288,78.28041,1.5707963267948966,7.032184,15.427702,6.581686
140,1623877095.7799933,35,midsize,1079.5493847496493,510.8687198687999,1146.0433343221632,563.5073103452853,0,0,3D Detector,1120.8994346960906,536.7785550311313,1079.581043592067,540.241333195075,1145.90227679179,559.835839345531,1103.4132860757888,563.5073103452853,1120.9727925235168,510.8687198687999,1079.5493847496493,514.2295511185371,1146.0433343221632,533.1847750322032,1103.4432853073993,536.7484123318297,280.9087,91.80272,280.9087,85.36159,295.31744,91.80272,295.31744,85.36159,-1.0,p1c1,0,114.31068,295.31744,88.58215,1.5707963267948966,6.4411335,14.408766,5.228827
140,1623877095.7799933,36,pickup,-1028.7978008595387,-2754.2367866285617,-734.1705435260657,-2402.4885931249055,0,0,3D Detector,-745.2521295660234,-2482.264244410322,-901.285835284176,-2512.06706061423,-854.7128653759315,-2717.783208182041,-1028.7978008595387,-2754.2367866285617,-734.1705435260657,-2402.4885931249055,-889.1017584952606,-2431.0385718112134,-841.761867037324,-2628.2253000463747,-1014.4795108618152,-2663.1051998782577,900.05664,25.101841,900.05664,31.774723,885.1269,25.101841,885.1269,31.774723,1.0,p1c1,0,104.968506,885.1269,28.438282,0,6.672884,14.929729,4.1377053
140,1623877095.7799933,37,pickup,-1668.6346687535952,-3163.7806179930153,-1199.1358267639794,-2591.817441793588,0,0,3D Detector,-1221.369410286946,-2721.2305509927673,-1395.8178531150447,-2756.6969711062147,-1462.2448377141675,-3116.0046522305593,-1668.6346687535952,-3163.7806179930153,-1199.1358267639794,-2591.817441793588,-1371.56435052645,-2625.079944350592,-1433.879231476669,-2962.085408229305,-1637.4672702168934,-3006.7626155067537,889.7823,40.79917,889.7823,47.270226,870.2599,40.79917,870.2599,47.270226,1.0,p1c1,0,106.26869,870.2599,44.0347,0,6.471056,19.522411,5.981817
140,1623877095.7799933,40,sedan,1497.0565393705538,769.0615775509727,1605.8295162262093,851.9871845931415,0,0,3D Detector,1548.3082316657765,799.9031015003288,1497.0565393705538,805.8526749393122,1604.1691040074306,845.5037380134371,1550.9140817657901,851.9871845931415,1549.7234673979751,769.0615775509727,1498.319792194977,774.8585013915248,1605.8295162262093,813.4135865139816,1552.410480211488,819.731925515354,411.35754,106.870155,411.35754,100.70162,426.7182,106.870155,426.7182,100.70162,-1.0,p1c1,0,102.7028,426.7182,103.78589,1.5707963267948966,6.168538,15.360671,4.7182803
140,1623877095.7799933,41,midsize,-16606.465637180783,-49105.691140588424,16522.116729936908,55449.49571900983,0,0,3D Detector,-10198.247590572153,-37692.1641879096,-16606.465637180783,-49105.691140588424,13293.273114124195,46094.60508723573,12736.824156849993,35704.94031718968,-8562.880552416753,-30676.29445324276,-13402.461783985827,-38270.93037894768,16522.116729936908,55449.49571900983,14994.107527322183,40543.47757034323,744.4301,5.1540785,744.4301,12.257424,726.979,5.1540785,726.979,12.257424,1.0,p1c1,0,81.08322,726.979,8.705751,0,7.1033454,17.451097,7.0082417
140,1623877095.7799933,43,midsize,-622.8576848632578,-3065.2454596994658,-349.6507704273216,-2606.8673993129883,0,0,3D Detector,-361.3249363215313,-2714.979741114724,-519.6330401457544,-2749.5540150165284,-443.5564530020009,-3021.4888128903003,-622.8576848632578,-3065.2454596994658,-349.6507704273216,-2606.8673993129883,-506.5052649663062,-2639.640443460031,-429.72578061895166,-2897.5038134515557,-607.1682104992644,-2938.9027290236427,878.7165,3.8447363,878.7165,10.200363,862.9772,3.8447363,862.9772,10.200363,1.0,p1c1,0,100.56827,862.9772,7.0225496,0,6.3556266,15.739331,5.0145965
141,1623877095.8299932,27,midsize,1231.594805689215,479.0421281877999,1311.73525759461,537.5054110506534,0,0,3D Detector,1279.1270450466066,509.5984444245022,1231.594805689215,513.5125671496819,1311.059592802952,533.3392485662561,1262.1166744436862,537.5054110506534,1279.6857404557943,479.0421281877999,1232.0136714273788,482.81514507026515,1311.73525759461,501.84560849767087,1262.6440922473992,505.8619112155187,272.39218,119.71245,272.39218,111.91336,288.3111,119.71245,288.3111,111.91336,-1.0,p1c1,0,107.3031,288.3111,115.812904,1.5707963267948966,7.7990932,15.918901,6.369279
141,1623877095.8299932,29,midsize,990.3743843644477,488.664986704017,1058.6477816532147,548.1303811009045,0,0,3D Detector,1035.2049216479143,520.6244235426436,990.6925297973282,524.2486126936841,1058.6477816532147,544.2771765661029,1012.7987643875823,548.1303811009045,1035.0273737621144,488.664986704017,990.3743843644477,492.15456057155,1058.5401347840066,511.3567807676063,1012.5419304249135,515.0671898914825,266.81564,81.7965,266.81564,74.76432,282.24335,81.7965,282.24335,74.76432,-1.0,p1c1,0,109.791046,282.24335,78.28041,1.5707963267948966,7.032184,15.427702,6.581686
141,1623877095.8299932,35,midsize,1070.465625073459,502.3832616749299,1135.9152414188663,554.1079339339694,0,0,3D Detector,1111.3913245830624,528.0103039127349,1070.5197364544542,531.395326993236,1135.802005016987,550.5215047161731,1093.7851403768568,554.1079339339694,1111.439968161308,502.3832616749299,1070.465625073459,505.6685410419851,1135.9152414188663,524.1694501243766,1093.789775395625,527.6504398430358,275.19318,91.80272,275.19318,85.36159,289.60193,91.80272,289.60193,85.36159,-1.0,p1c1,0,114.31068,289.60193,88.58215,1.5707963267948966,6.4411335,14.408766,5.228827
141,1623877095.8299932,36,pickup,-981.0228131688068,-2663.5029043046743,-700.9689393243154,-2332.8285076048237,0,0,3D Detector,-711.5012606460305,-2409.644874408679,-862.0410724980021,-2437.533714598101,-813.7370642360742,-2629.6184598568097,-981.0228131688068,-2663.5029043046743,-700.9689393243154,-2332.8285076048237,-850.4813866358835,-2359.5546019447074,-801.5016171456818,-2543.7555125785807,-967.523035239468,-2576.1916066936246,905.30505,25.101841,905.30505,31.774723,890.3753,25.101841,890.3753,31.774723,1.0,p1c1,0,104.968506,890.3753,28.438282,0,6.672884,14.929729,4.1377053
141,1623877095.8299932,37,pickup,-1586.101148387849,-3040.628214860331,-1145.795911150196,-2507.682758187286,0,0,3D Detector,-1166.737453247382,-2631.6934738009813,-1334.1143759123763,-2664.6261195845927,-1389.4902941146006,-2996.7662148886566,-1586.101148387849,-3040.628214860331,-1145.795911150196,-2507.682758187286,-1311.3096252644766,-2538.589038141121,-1363.0515209896312,-2850.366689820875,-1557.112720485696,-2891.4199964160757,895.09576,40.79917,895.09576,47.270226,875.57336,40.79917,875.57336,47.270226,1.0,p1c1,0,106.26869,875.57336,44.0347,0,6.471056,19.522411,5.981817
141,1623877095.8299932,40,sedan,1480.079983471207,755.0792629515731,1586.5161054537243,836.1051378053955,0,0,3D Detector,1530.6944158655692,785.5245001959744,1480.079983471207,791.3105133924745,1584.9418556207852,829.8080510670505,1532.3733404722893,836.1051378053955,1532.0356006251322,755.0792629515731,1481.2729204003238,760.7164829392448,1586.5161054537243,798.1462742441416,1533.787748513101,804.2825798240787,406.2224,106.870155,406.2224,100.70162,421.58307,106.870155,421.58307,100.70162,-1.0,p1c1,0,102.7028,421.58307,103.78589,1.5707963267948966,6.168538,15.360671,4.7182803
141,1623877095.8299932,41,midsize,-10613.543914007558,-31784.406472543073,47540.55665332761,161946.92197912186,0,0,3D Detector,-7088.085379144485,-26599.206567457666,-10613.543914007558,-31784.406472543073,27319.796876334996,96122.74609054465,21123.784272674526,59945.691385905106,-6216.525076001998,-22620.41479112417,-9151.378658580408,-26472.089610579656,47540.55665332761,161946.92197912186,28606.66758181949,78325.00848725361,748.4843,5.1540785,748.4843,12.257424,731.0332,5.1540785,731.0332,12.257424,1.0,p1c1,0,81.08322,731.0332,8.705751,0,7.1033454,17.451097,7.0082417
141,1623877095.8299932,43,midsize,-587.1958661198336,-2956.181087427293,-327.597600572138,-2526.824272352896,0,0,3D Detector,-338.7062104592526,-2630.6708903399963,-491.3026699755309,-2662.911377379785,-415.1795609414526,-2915.7170212893793,-587.1958661198336,-2956.181087427293,-327.597600572138,-2526.824272352896,-478.8422929270215,-2557.400805089344,-402.11084660252203,-2797.273974204565,-572.4144394719732,-2835.5827546823757,883.7449,3.8447363,883.7449,10.200363,868.00555,3.8447363,868.00555,10.200363,1.0,p1c1,0,100.56827,868.00555,7.0225496,0,6.3556266,15.739331,5.0145965
142,1623877095.8799932,27,midsize,1206.0467343281775,459.95243880376694,1282.3299982725066,515.8187948320901,0,0,3D Detector,1251.5845360579947,489.4969155463751,1206.0467343281775,493.14022857598735,1281.7656720607818,511.9476436809407,1234.908542495239,515.8187948320901,1252.0443186115926,459.95243880376694,1206.3768868928544,463.4651338561513,1282.3299982725066,481.5195094367156,1235.3356209446908,485.2521422475384,258.04254,119.63533,258.04254,111.96933,273.98737,119.63533,273.98737,111.96933,-1.0,p1c1,0,111.49011,273.98737,115.80233,1.5707963267948966,7.665993,15.944832,6.323489
142,1623877095.8799932,29,midsize,970.0609019214285,468.789621721725,1034.3053086465698,523.7085995039397,0,0,3D Detector,1013.2637873601408,498.8837991018538,970.4196007307519,502.2692700524628,1034.3053086465698,520.1256002217913,990.2671593224551,523.7085995039397,1013.0325062791887,468.789621721725,970.0609019214285,472.0530786242196,1034.130745031831,489.1917927952621,989.9579610593697,492.64590305103945,251.70708,81.73695,251.70708,74.77522,266.45895,81.73695,266.45895,74.77522,-1.0,p1c1,0,113.936325,266.45895,78.25609,1.5707963267948966,6.9617305,14.751882,6.375168
142,1623877095.8799932,35,midsize,1054.6076339187805,486.0675632507709,1117.1670874713323,536.9496074869272,0,0,3D Detector,1094.3746510598298,512.5861597163856,1054.7046946021596,515.8029281970557,1117.1001395955773,533.551081509913,1076.3706252448985,536.9496074869272,1094.380805870317,486.0675632507709,1054.6076339187805,489.1841410082243,1117.1670874713323,506.31745346592794,1076.328762446727,509.6103378614363,264.78775,91.75955,264.78775,85.384766,278.80566,91.75955,278.80566,85.384766,-1.0,p1c1,0,116.31723,278.80566,88.57216,1.5707963267948966,6.3747916,14.017926,5.51738
142,1623877095.8799932,36,pickup,-902.4577963782334,-2509.328680738026,-640.7692996815969,-2195.382954143265,0,0,3D Detector,-652.7661813466988,-2284.969170928626,-797.4548672122788,-2310.337642653711,-742.8135079653244,-2478.8766112088906,-902.4577963782334,-2509.328680738026,-640.7692996815969,-2195.382954143265,-784.3002675765476,-2219.4518595748445,-729.0270803240295,-2379.522518371219,-887.2663209855256,-2408.380133774277,915.16003,25.060675,915.16003,31.897493,900.2813,25.060675,900.2813,31.897493,1.0,p1c1,0,106.55102,900.2813,28.479084,0,6.8368187,14.878717,5.169915
142,1623877095.8799932,37,pickup,-1359.7607812158337,-2700.3439315040914,-990.4063672194533,-2264.6940524944807,0,0,3D Detector,-1007.7033095562396,-2372.747232913507,-1157.8699609322982,-2399.400786113143,-1186.366144121734,-2665.7902388355055,-1359.7607812158337,-2700.3439315040914,-990.4063672194533,-2264.6940524944807,-1139.1024259608398,-2289.7636790000474,-1165.077539372748,-2540.4917985923007,-1336.524022146058,-2572.9240856606325,912.92334,40.747517,912.92334,47.34422,893.0107,40.747517,893.0107,47.34422,1.0,p1c1,0,111.63368,893.0107,44.045868,0,6.5967,19.91264,5.945298
142,1623877095.8799932,40,sedan,1413.460782310612,700.0805039057282,1504.9372909328201,771.2600892068101,0,0,3D Detector,1457.9454784033144,728.6444368714722,1413.460782310612,733.4196015800395,1503.7160895269858,766.1081384518127,1457.6744607921876,771.2600892068101,1458.989159982899,700.0805039057282,1414.3819664811804,704.733090787211,1504.9372909328201,736.512463474463,1458.7644791766468,741.5329110422671,384.2483,106.520096,384.2483,100.8109,398.9297,106.520096,398.9297,100.8109,-1.0,p1c1,0,110.52713,398.9297,103.6655,1.5707963267948966,5.709204,14.681402,4.6692243
142,1623877095.8799932,41,midsize,-5567.345568061675,-17297.398346359885,-2062.4577691115605,-8345.537350612365,0,0,3D Detector,-2187.1273905911685,-9099.988850653197,-2918.171102527365,-9596.359281675039,-4046.128769231188,-15716.266874675282,-5567.345568061675,-17297.398346359885,-2062.4577691115605,-8345.537350612365,-2757.475801034886,-8781.281799027453,-3714.765205909398,-14009.815224311164,-5097.006373957441,-15316.87810379473,775.4709,5.2191925,775.4709,12.042744,758.11945,5.2191925,758.11945,12.042744,1.0,p1c1,0,92.00722,758.11945,8.630968,0,6.8235507,17.351448,6.8947124
142,1623877095.8799932,43,midsize,-519.7000689972517,-2758.857919111257,-290.0444517388821,-2381.5408646512797,0,0,3D Detector,-300.95229338767433,-2485.1347259964987,-439.49586627981944,-2512.6908533790515,-365.45230302255334,-2725.043946894139,-519.7000689972517,-2758.857919111257,-290.0444517388821,-2381.5408646512797,-427.3547706483966,-2407.5970330489645,-352.8460655244759,-2608.543416129283,-505.56893801585295,-2640.4669991450537,893.32104,3.9062202,893.32104,10.073993,878.1578,3.9062202,878.1578,10.073993,1.0,p1c1,0,102.85168,878.1578,6.9901066,0,6.167773,15.163274,5.3813457
143,1623877095.9299932,27,midsize,1196.3769512008425,452.7260823045371,1271.5227094368702,507.7257508309483,0,0,3D Detector,1241.4706655845139,481.9735487530457,1196.3769512008425,485.5420623049745,1270.9963292049974,503.9366931116575,1224.608954734232,507.7257508309483,1241.8966670470406,452.7260823045371,1196.6758385280395,456.1665820012554,1271.5227094368702,473.82341133759803,1225.0008241522603,477.47679184593187,252.46805,119.63533,252.46805,111.96933,268.41287,119.63533,268.41287,111.96933,-1.0,p1c1,0,111.49011,268.41287,115.80233,1.5707963267948966,7.665993,15.944832,6.323489
143,1623877095.9299932,29,midsize,962.6856087630807,461.2257315568913,1026.0319448476039,515.2781506470403,0,0,3D Detector,1005.4619241476536,491.00767529556316,963.0617610537463,494.32133287129193,1026.0319448476039,511.773487937787,982.4626322256366,515.2781506470403,1005.2105563493885,461.2257315568913,962.6856087630807,464.4198843891698,1025.834637553236,481.1693883658143,982.1335478504488,484.54788382432116,246.01027,81.73695,246.01027,74.77522,260.76215,81.73695,260.76215,74.77522,-1.0,p1c1,0,113.936325,260.76215,78.25609,1.5707963267948966,6.9617305,14.751882,6.375168
143,1623877095.9299932,35,midsize,1045.953294322943,477.9980654353063,1107.5544489440301,528.0284298334669,0,0,3D Detector,1085.3176856439313,504.23084663555494,1046.0714326363855,507.37657324253814,1107.5135638235106,524.707187526602,1067.2303903341622,528.0284298334669,1085.300566538238,477.9980654353063,1045.953294322943,481.04574046463944,1107.5544489440301,497.7748189868041,1067.1648396776336,500.99273356945395,258.9719,91.75955,258.9719,85.384766,272.9898,91.75955,272.9898,85.384766,-1.0,p1c1,0,116.31723,272.9898,88.57216,1.5707963267948966,6.3747916,14.017926,5.51738
