Video sequence name,Processing start time,Processing end time,Timestamp start time,Timestamp end time,Unique objects,GPU
/home/worklab/Data/cv/video/ground_truth_video_06162021/record_47_p1c4_00000.mp4,---,---,1623876788.68,1623876848.82,---,---

Processing fps
2.9345320776643256

Confidence Cutoff,NMS Cutoff
0.3,0.5

Frame #,Timestamp,Object Confidence,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center,fbrx,fbry,fblx,fbly,bbrx,bbry,bblx,bbly,ftrx,ftry,ftlx,ftly,btrx,btry,btlx,btly
934,1623876819.89,0.5882677,midsize,1439.6556,-0.7986336,1624.5613,86.92839,---,---,3D Detector,---,---,1436.856,44.59926,1459.3381,80.14775,1577.2012,43.543888,1599.6835,79.09238,1461.6694,10.320858,1484.1516,45.86935,1602.0148,9.265488,1624.497,44.81398
934,1623876819.89,0.5567428,midsize,247.6417,15.959053,390.88037,93.85036,---,---,3D Detector,---,---,271.93414,54.181526,259.80515,85.15953,388.7563,56.5009,376.62726,87.478905,264.45355,26.254995,252.32454,57.233006,381.2757,28.574371,369.14667,59.55238
934,1623876819.89,0.52168334,sedan,265.25867,364.28082,454.6272,459.45782,---,---,3D Detector,---,---,439.62802,449.75464,447.94043,401.83142,288.85815,450.80048,297.17056,402.8773,423.84885,424.57666,432.16125,376.65344,273.07898,425.62253,281.3914,377.6993
934,1623876819.89,0.30596706,pickup,1318.3379,355.7244,1562.5209,552.6044,---,---,3D Detector,---,---,1510.5365,497.72626,1493.0242,445.23,1388.0013,530.8076,1370.489,478.31134,1511.1868,428.65546,1493.6746,376.15924,1388.6516,461.73682,1371.1393,409.24057
935,1623876819.93,0.9466409,pickup,1349.2283,339.52283,1576.5304,453.30408,---,---,3D Detector,---,---,1557.7335,431.34274,1526.2837,382.42,1373.1023,448.90973,1341.6526,399.987,1577.3519,397.80157,1545.9021,348.87885,1392.7207,415.36856,1361.271,366.4458
935,1623876819.93,0.76084286,midsize,1404.4086,465.17566,1650.2798,595.2636,---,---,3D Detector,---,---,1618.5813,571.9185,1584.4196,515.37317,1433.1647,589.3453,1399.003,532.7999,1648.4708,534.2111,1614.3092,477.66577,1463.0543,551.6379,1428.8926,495.09253
935,1623876819.93,0.67038995,midsize,1417.9119,-1.1996689,1583.1062,83.843445,---,---,3D Detector,---,---,1420.4634,46.771202,1433.6443,74.84246,1544.7283,47.280838,1557.9092,75.3521,1438.867,11.272163,1452.0477,39.343426,1563.1318,11.7817955,1576.3126,39.853058
935,1623876819.93,0.66017795,pickup,1034.4337,775.11237,1227.3921,901.36536,---,---,3D Detector,---,---,1206.0381,886.67346,1201.0898,826.5836,1038.5232,887.2146,1033.5751,827.1248,1227.3212,856.5882,1222.373,796.49835,1059.8064,857.12933,1054.8582,797.03955
935,1623876819.93,0.6121009,midsize,197.1253,9.034927,375.3523,99.0437,---,---,3D Detector,---,---,235.31444,54.39103,231.7182,93.45102,362.72632,47.424213,359.13007,86.48421,219.71921,25.711903,216.12299,64.77189,347.1311,18.745089,343.53485,57.805077
935,1623876819.93,0.41683096,sedan,307.88605,367.4886,487.59314,453.5708,---,---,3D Detector,---,---,479.0699,444.85495,486.12744,399.54483,323.81113,448.73346,330.8687,403.42334,467.39532,421.7417,474.4529,376.43158,312.1366,425.62024,319.19415,380.31012
935,1623876819.93,0.35309657,pickup,1359.8077,346.34995,1589.3077,558.3832,---,---,3D Detector,---,---,1554.7473,507.84424,1524.6492,443.67706,1412.5565,542.5417,1382.4583,478.37448,1567.4536,426.03372,1537.3555,361.86655,1425.2628,460.73117,1395.1647,396.564
936,1623876819.96,0.95807624,pickup,1387.651,334.24908,1621.2621,456.0796,---,---,3D Detector,---,---,1600.5146,432.26077,1568.283,378.19882,1409.4745,455.61395,1377.2429,401.55203,1623.7767,393.79294,1591.545,339.731,1432.7366,417.14615,1400.505,363.0842
936,1623876819.96,0.85473204,midsize,1446.99,468.78998,1681.435,597.0157,---,---,3D Detector,---,---,1652.7721,570.0802,1622.9901,517.6005,1475.3213,591.8255,1445.5393,539.3458,1677.4124,532.7811,1647.6304,480.3014,1499.9615,554.5264,1470.1794,502.04672
936,1623876819.96,0.7515128,midsize,161.04932,8.858562,348.52356,98.6932,---,---,3D Detector,---,---,197.90822,51.53536,188.66057,94.52452,345.6244,46.16304,336.3767,89.15219,179.00288,22.36358,169.75522,65.35274,326.71902,16.99126,317.47134,59.980415
936,1623876819.96,0.7407786,midsize,1386.7604,-0.5585594,1545.6439,83.11493,---,---,3D Detector,---,---,1389.1785,45.033306,1400.6143,73.722786,1512.4647,47.59247,1523.9005,76.281944,1404.8789,10.578356,1416.3147,39.267838,1528.165,13.137516,1539.6008,41.826996
936,1623876819.96,0.54400885,midsize,1071.4602,778.6262,1270.1597,906.05804,---,---,3D Detector,---,---,1249.9419,886.11316,1248.6311,831.6844,1081.5271,895.71814,1080.2163,841.2894,1258.9456,848.8248,1257.6348,794.39606,1090.5308,858.4299,1089.22,804.0011
936,1623876819.96,0.46244225,sedan,342.45807,370.09744,527.7101,457.12744,---,---,3D Detector,---,---,518.4539,448.65286,525.67474,403.59076,358.67438,449.43433,365.89517,404.37222,505.9783,425.90225,513.1991,380.84015,346.19876,426.6837,353.4196,381.62158
937,1623876819.99,0.9121084,pickup,1416.9572,337.48764,1657.5868,461.83572,---,---,3D Detector,---,---,1638.7777,438.66476,1590.6842,383.99817,1445.5466,458.11154,1397.4532,403.44492,1669.2427,401.6054,1621.1492,346.93878,1476.0117,421.0522,1427.9182,366.38556
937,1623876819.99,0.8212178,midsize,1492.1039,469.91122,1714.796,596.7092,---,---,3D Detector,---,---,1685.4993,577.9105,1665.1022,522.684,1516.2382,593.54474,1495.8412,538.31824,1703.9542,533.4859,1683.5573,478.2594,1534.6932,549.12006,1514.2961,493.89355
937,1623876819.99,0.808616,midsize,1354.8385,-1.099369,1506.1333,84.84683,---,---,3D Detector,---,---,1354.1973,47.29158,1364.1974,75.97734,1479.0718,51.838856,1489.0718,80.52461,1369.0758,8.568457,1379.0759,37.254215,1493.9503,13.115734,1503.9504,41.80149
937,1623876819.99,0.5076792,midsize,380.8196,367.55927,571.88324,459.88577,---,---,3D Detector,---,---,567.4891,451.64908,572.8843,403.80185,395.72937,453.43555,401.12457,405.58832,556.21387,424.43173,561.6091,376.58447,384.45416,426.2182,389.84933,378.37097
937,1623876819.99,0.49281234,midsize,141.74344,14.190704,290.45123,96.64929,---,---,3D Detector,---,---,156.14877,53.239906,149.45358,83.48749,285.6814,68.44485,278.9862,98.69243,158.56146,17.096424,151.86627,47.344,288.0941,32.30136,281.3989,62.548943
937,1623876819.99,0.4358232,midsize,1101.3818,769.45026,1318.3275,919.3206,---,---,3D Detector,---,---,1300.2383,893.76526,1298.8938,826.4174,1113.7875,908.4121,1112.443,841.0642,1307.3524,853.32587,1306.0079,785.97797,1120.9016,867.97266,1119.5571,800.6248
938,1623876820.03,0.9766551,pickup,1461.0288,337.43207,1698.241,454.3387,---,---,3D Detector,---,---,1669.5515,437.28845,1629.0665,383.56644,1487.2081,448.43118,1446.7231,394.70917,1704.161,402.88235,1663.676,349.16034,1521.8176,414.0251,1481.3328,360.30307
938,1623876820.03,0.87999225,midsize,1526.3003,465.72723,1761.4944,595.02576,---,---,3D Detector,---,---,1727.1932,575.31244,1698.2794,511.68726,1548.3661,592.2866,1519.4523,528.66144,1761.9624,538.85724,1733.0486,475.232,1583.1353,555.83136,1554.2214,492.20618
938,1623876820.03,0.8114888,midsize,1320.1241,-1.5331306,1473.0461,83.28526,---,---,3D Detector,---,---,1316.7458,46.461388,1327.6262,75.69591,1447.1917,50.95552,1458.072,80.19004,1332.6691,6.863312,1343.5494,36.097836,1463.1149,11.357449,1473.9952,40.59197
938,1623876820.03,0.5915819,midsize,97.12234,10.542694,273.30936,97.606735,---,---,3D Detector,---,---,130.87538,52.62994,125.57915,92.06712,267.62885,45.921352,262.33264,85.358536,112.91718,26.105549,107.62096,65.54274,249.67065,19.396963,244.37442,58.83415
938,1623876820.03,0.5380117,midsize,419.98334,367.54065,616.9536,460.32538,---,---,3D Detector,---,---,608.65186,451.35995,609.7864,400.7785,440.02036,454.8288,441.1549,404.24734,597.0848,427.34613,598.2193,376.76468,428.45328,430.81497,429.58783,380.23352
939,1623876820.06,0.9870925,pickup,1486.6168,339.84882,1738.7031,452.62698,---,---,3D Detector,---,---,1704.6478,436.0365,1661.4395,382.65314,1512.2073,447.29,1468.9988,393.90668,1747.8699,404.3636,1704.6614,350.98022,1555.4293,415.61713,1512.2208,362.23376
939,1623876820.06,0.93839943,midsize,1566.0703,461.9374,1804.0509,595.92,---,---,3D Detector,---,---,1768.9812,572.8725,1737.6619,509.17313,1586.8395,589.75684,1555.5201,526.0575,1807.689,538.971,1776.3696,475.27164,1625.5472,555.85535,1594.2279,492.156
939,1623876820.06,0.8137505,midsize,1284.6852,-1.4805679,1439.369,83.22325,---,---,3D Detector,---,---,1282.6732,47.47332,1293.5836,75.77875,1414.7396,51.031807,1425.6501,79.337234,1296.646,7.38575,1307.5564,35.691174,1428.7124,10.944237,1439.6229,39.24966
939,1623876820.06,0.58682096,sedan,455.6585,368.54388,647.34894,457.67673,---,---,3D Detector,---,---,642.7113,451.63718,647.68823,401.22537,476.92853,453.38092,481.90543,402.96915,624.57495,427.65018,629.5519,377.2384,458.79218,429.39395,463.76907,378.98218
939,1623876820.06,0.47132865,midsize,65.92489,12.182404,231.67282,99.714035,---,---,3D Detector,---,---,101.78956,54.311417,86.244385,92.68407,232.36937,54.121693,216.8242,92.49434,90.730156,23.978943,75.18498,62.351593,221.30997,23.789223,205.7648,62.16187
940,1623876820.1,0.9967212,pickup,1519.2366,337.51782,1785.318,449.56982,---,---,3D Detector,---,---,1750.6013,431.2805,1711.544,376.0861,1540.4714,446.37808,1501.4141,391.1837,1793.401,401.59885,1754.3436,346.40442,1583.2711,416.69644,1544.2137,361.50204
940,1623876820.1,0.95293295,midsize,1605.4202,460.8158,1837.412,596.1112,---,---,3D Detector,---,---,1803.48,573.7117,1780.784,507.25262,1626.523,596.9176,1603.8271,530.45856,1830.2611,533.3266,1807.5652,466.86758,1653.3041,556.53253,1630.6083,490.0735
940,1623876820.1,0.8045129,midsize,1243.6532,-2.548977,1404.6453,84.68854,---,---,3D Detector,---,---,1243.8182,48.905293,1254.5492,77.37776,1377.8944,47.784107,1388.6254,76.25658,1256.7715,10.619167,1267.5024,39.09164,1390.8478,9.497982,1401.5786,37.970455
940,1623876820.1,0.78392124,midsize,501.53406,365.87207,685.6161,461.7541,---,---,3D Detector,---,---,682.254,451.93573,680.84503,403.34525,510.43652,457.63962,509.02753,409.04916,679.2626,422.96478,677.8536,374.37433,507.44507,428.66867,506.03607,380.07822
940,1623876820.1,0.7164177,midsize,28.425991,10.577259,203.55591,98.58719,---,---,3D Detector,---,---,72.71856,57.157127,68.904396,90.60617,180.88809,50.765438,177.07391,84.21448,56.12255,28.28773,52.308395,61.736767,164.29208,21.896038,160.4779,55.345074
940,1623876820.1,0.3695067,pickup,1206.9059,775.20996,1430.1492,898.0646,---,---,3D Detector,---,---,1409.9305,871.66833,1393.4165,815.48206,1222.207,898.0553,1205.6931,841.86896,1425.4331,839.599,1408.9191,783.4127,1237.7096,865.98596,1221.1956,809.7996
941,1623876820.13,0.99391127,pickup,1578.4801,342.9891,1805.3953,446.39636,---,---,3D Detector,---,---,1780.4818,425.77182,1753.2549,384.57336,1598.4696,441.46503,1571.2427,400.26654,1805.7621,393.5056,1778.5352,352.30713,1623.7498,409.1988,1596.523,368.00034
941,1623876820.13,0.92623913,midsize,1646.0509,464.0307,1874.4968,596.5333,---,---,3D Detector,---,---,1844.3915,572.9992,1819.0541,512.2914,1669.4513,596.3369,1644.114,535.629,1867.8873,531.4122,1842.55,470.7043,1692.9471,554.7499,1667.6099,494.04202
941,1623876820.13,0.8513043,midsize,1207.6918,-3.419117,1374.4768,85.10216,---,---,3D Detector,---,---,1209.5189,48.977516,1220.5,78.20474,1347.5648,47.389874,1358.546,76.61711,1221.0105,9.805862,1231.9917,39.033092,1359.0565,8.218222,1370.0376,37.445454
941,1623876820.13,0.74869615,midsize,535.467,363.19785,724.0593,460.16,---,---,3D Detector,---,---,722.26154,449.63934,725.37616,400.85706,546.5596,454.7683,549.6742,405.98602,713.2727,421.5574,716.3873,372.77512,537.57074,426.68634,540.68536,377.90408
941,1623876820.13,0.6454893,pickup,1267.359,770.65,1464.5459,897.42584,---,---,3D Detector,---,---,1437.4746,883.84076,1429.3137,819.5125,1275.058,892.9151,1266.8971,828.58685,1460.4727,848.06195,1452.3118,783.7337,1298.056,857.13635,1289.8951,792.80804
941,1623876820.13,0.3907932,pickup,-0.71699524,13.343716,183.38844,99.50215,---,---,3D Detector,---,---,15.785667,57.356216,16.023846,86.99779,169.0729,55.690964,169.31107,85.332535,11.782661,31.409332,12.0208435,61.0509,165.06989,29.74408,165.30807,59.38565
942,1623876820.16,0.99392587,pickup,1612.6511,342.67184,1858.9006,451.96176,---,---,3D Detector,---,---,1827.4333,431.6033,1785.9008,378.79388,1632.8977,448.84344,1591.3651,396.03403,1871.1984,403.29605,1829.6658,350.48663,1676.6627,420.53616,1635.1301,367.72675
942,1623876820.16,0.9279877,midsize,1684.9672,462.78192,1904.3416,593.8602,---,---,3D Detector,---,---,1876.1464,569.5669,1849.9886,509.91165,1707.4524,594.0552,1681.2948,534.39996,1900.0499,528.0486,1873.8923,468.3933,1731.3561,552.53687,1705.1984,492.8816
942,1623876820.16,0.8709056,midsize,1172.9052,-3.3871536,1341.8534,85.88786,---,---,3D Detector,---,---,1175.131,48.170578,1185.962,79.68483,1318.0457,47.521168,1328.8767,79.03542,1184.7708,7.912468,1195.6019,39.426723,1327.6854,7.2630615,1338.5166,38.777317
942,1623876820.16,0.7354611,midsize,574.6203,363.63953,765.3651,461.18228,---,---,3D Detector,---,---,760.1487,449.40457,760.87445,398.27945,591.5039,456.5451,592.2296,405.41998,749.2307,423.9867,749.9564,372.86157,580.5859,431.12723,581.31165,380.0021
942,1623876820.16,0.64820194,pickup,1306.3789,771.97235,1501.1357,899.7414,---,---,3D Detector,---,---,1465.3312,886.6766,1451.9828,830.04297,1314.3181,886.4752,1300.9697,829.8416,1500.8378,848.9451,1487.4894,792.3115,1349.8247,848.7438,1336.4763,792.11017
943,1623876820.2,0.9947712,pickup,1647.639,340.6203,1897.4048,449.2146,---,---,3D Detector,---,---,1863.628,428.4977,1825.9009,374.8805,1663.0281,445.94077,1625.3009,392.32352,1909.0564,401.4576,1871.3292,347.84036,1708.4564,418.90063,1670.7292,365.28342
943,1623876820.2,0.81280226,midsize,1137.5593,-4.2096214,1309.1497,85.74922,---,---,3D Detector,---,---,1142.3871,47.85799,1152.7607,78.3512,1283.0347,45.740192,1293.4082,76.233406,1151.5137,10.548481,1161.8873,41.041695,1292.1613,8.430683,1302.5348,38.923897
943,1623876820.2,0.7215448,sedan,618.9409,365.41315,798.1795,455.22513,---,---,3D Detector,---,---,792.3269,450.7,797.17566,400.10767,634.38806,451.3651,639.23676,400.77277,780.1058,424.3966,784.95447,373.80426,622.1669,425.0617,627.0156,374.46936
943,1623876820.2,0.66338825,midsize,1728.959,458.41736,1947.2762,591.085,---,---,3D Detector,---,---,1914.6628,551.27673,1865.5769,503.24402,1756.344,583.97876,1707.258,535.94604,1962.2148,519.92035,1913.1289,471.8876,1803.8959,552.6224,1754.81,504.58963
943,1623876820.2,0.64872926,sedan,1349.5736,776.5924,1535.9458,895.2935,---,---,3D Detector,---,---,1493.8656,878.81995,1482.9652,835.4413,1361.6935,878.5788,1350.7931,835.20013,1529.4098,843.7734,1518.5094,800.3948,1397.2375,843.5322,1386.3372,800.15356
944,1623876820.23,0.99537647,pickup,1680.0095,336.59076,1934.1443,450.58258,---,---,3D Detector,---,---,1895.3488,429.94522,1859.9733,371.6338,1694.8154,446.4002,1659.4398,388.08875,1944.3992,405.1059,1909.0236,346.79446,1743.8657,421.56088,1708.4902,363.24945
944,1623876820.23,0.81725055,midsize,1766.0985,463.24243,1979.3539,589.11755,---,---,3D Detector,---,---,1948.3914,555.2922,1899.6353,506.20285,1796.6313,585.0713,1747.8752,535.98193,1991.5465,523.23865,1942.7905,474.1493,1839.7866,553.01776,1791.0305,503.9284
944,1623876820.23,0.81610596,midsize,1107.0518,-1.1982269,1270.1919,84.31189,---,---,3D Detector,---,---,1107.8057,47.379986,1116.0687,77.55867,1251.0267,47.239594,1259.2898,77.418274,1116.9202,9.707958,1125.1833,39.88664,1260.1412,9.567564,1268.4043,39.746243
944,1623876820.23,0.6133671,sedan,1377.0889,773.26404,1586.5299,897.82874,---,---,3D Detector,---,---,1550.7334,882.8023,1540.564,824.9341,1384.5891,886.3296,1374.4197,828.46136,1583.0378,849.4337,1572.8685,791.56555,1416.8937,852.961,1406.7242,795.09283
944,1623876820.23,0.5253674,sedan,653.546,365.97397,841.3882,456.75272,---,---,3D Detector,---,---,829.147,450.22687,829.1188,400.1354,671.9413,454.11185,671.9131,404.02042,823.6744,422.7579,823.6462,372.66644,666.4687,426.64288,666.4405,376.55145
944,1623876820.23,0.33636698,midsize,1747.5232,365.43283,2043.5114,592.0953,---,---,3D Detector,---,---,2008.8091,567.61224,1956.7517,470.23636,1779.964,582.44824,1727.9066,485.07233,2057.8413,479.19562,2005.784,381.8197,1828.9963,494.0316,1776.939,396.65567
945,1623876820.26,0.9487091,pickup,1736.3094,343.9564,1951.7457,444.0856,---,---,3D Detector,---,---,1926.3441,425.4924,1898.8828,373.11932,1751.6361,440.60242,1724.1749,388.22934,1959.7433,405.6513,1932.282,353.27823,1785.0353,420.76132,1757.5741,368.38824
945,1623876820.26,0.80748343,midsize,1073.2821,2.2443962,1235.0825,82.32652,---,---,3D Detector,---,---,1070.7559,47.380215,1079.9423,78.81674,1218.9176,46.010185,1228.1041,77.44672,1078.8046,12.949898,1087.991,44.386425,1226.9663,11.579861,1236.1528,43.01639
945,1623876820.26,0.7156931,sedan,1424.1396,771.03894,1618.1682,899.3282,---,---,3D Detector,---,---,1586.4083,886.7907,1577.9396,819.6597,1422.5284,886.7158,1414.0597,819.58484,1621.8893,855.95496,1613.4205,788.8239,1458.0093,855.88007,1449.5406,788.749
945,1623876820.26,0.5847211,midsize,1795.6139,455.65982,2023.3127,593.2548,---,---,3D Detector,---,---,2005.8279,560.0352,1943.1797,505.94803,1830.833,586.0607,1768.1848,531.9735,2047.4724,520.02716,1984.8242,465.93997,1872.4774,546.0527,1809.8293,491.96548
945,1623876820.26,0.5412936,midsize,694.46436,366.36282,879.3254,452.26263,---,---,3D Detector,---,---,863.9257,444.76724,865.6883,396.44415,719.8455,450.23584,721.6081,401.91275,855.1415,422.00516,856.90405,373.68207,711.06134,427.47375,712.8239,379.15067
946,1623876820.3,0.882457,pickup,1776.2631,336.66486,1999.0537,445.1914,---,---,3D Detector,---,---,1972.8529,421.18408,1929.3092,368.1741,1795.9377,443.1172,1752.394,390.1072,2021.9346,395.3038,1978.3909,342.29382,1845.0194,417.2369,1801.4756,364.22693
946,1623876820.3,0.8399022,midsize,1036.8129,0.13468552,1196.6816,84.978424,---,---,3D Detector,---,---,1041.5596,49.20876,1047.7542,80.00365,1181.2314,48.839302,1187.426,79.634186,1046.3395,10.8666115,1052.534,41.6615,1186.0115,10.497156,1192.2059,41.29204
946,1623876820.3,0.6967227,sedan,1463.2646,780.4525,1657.0327,892.47797,---,---,3D Detector,---,---,1623.8727,883.20184,1607.1074,822.54346,1466.5043,888.80225,1449.739,828.14386,1662.9739,851.3574,1646.2087,790.69904,1505.6056,856.9578,1488.8403,796.29944
946,1623876820.3,0.6271572,midsize,733.16534,367.9507,913.8617,449.57703,---,---,3D Detector,---,---,904.23315,442.30356,904.9916,394.93576,752.1538,451.10596,752.91223,403.73816,897.0648,419.79675,897.82324,372.42896,744.9855,428.59915,745.7439,381.23135
946,1623876820.3,0.33762926,midsize,1817.744,434.7691,2071.553,616.25476,---,---,3D Detector,---,---,2034.176,569.97845,1966.3075,501.8038,1859.6313,591.39294,1791.7627,523.2183,2099.8638,525.78217,2031.9952,457.6075,1925.3191,547.19666,1857.4506,479.02203
947,1623876820.33,0.8061517,midsize,1000.7431,-0.6921387,1160.6703,85.81873,---,---,3D Detector,---,---,1007.1621,50.254196,1012.03516,80.4825,1144.8948,48.5281,1149.7678,78.75639,1011.2853,11.61463,1016.1584,41.84293,1149.018,9.888531,1153.891,40.116833
947,1623876820.33,0.71734065,sedan,1501.6968,777.0267,1695.2631,893.978,---,---,3D Detector,---,---,1669.6436,882.65857,1654.2039,822.94684,1503.4658,889.66187,1488.0261,829.95013,1703.0098,848.324,1687.5701,788.61224,1536.832,855.3273,1521.3923,795.61554
947,1623876820.33,0.69177395,midsize,766.56714,364.4609,956.7326,453.72913,---,---,3D Detector,---,---,947.8486,442.05313,954.1548,398.88763,790.24866,447.4448,796.5549,404.2793,929.38904,417.98035,935.6953,374.81488,771.7891,423.372,778.09534,380.20654
947,1623876820.33,0.38914236,pickup,1808.7092,324.5764,2067.0598,454.96033,---,---,3D Detector,---,---,2032.5405,426.59668,1983.0228,365.18066,1843.3196,447.9444,1793.8019,386.52838,2076.6003,390.49097,2027.0828,329.07492,1887.3794,411.83868,1837.8617,350.42267
948,1623876820.36,0.8757842,midsize,968.05115,-0.002494812,1127.3507,84.72571,---,---,3D Detector,---,---,974.3085,46.560772,976.5469,77.76436,1116.9569,48.8816,1119.1952,80.08519,977.16235,9.615391,979.40076,40.818977,1119.8108,11.936216,1122.0491,43.1398
948,1623876820.36,0.6909525,sedan,1536.4994,773.961,1738.5657,896.05096,---,---,3D Detector,---,---,1713.1218,882.7751,1697.7708,819.1888,1539.9332,889.68933,1524.582,826.103,1744.0547,850.42346,1728.7035,786.83716,1570.866,857.33777,1555.5149,793.75146
948,1623876820.36,0.66223836,midsize,800.13184,365.09662,1001.2781,454.2406,---,---,3D Detector,---,---,992.35205,445.45258,999.4054,399.5868,824.1803,448.8377,831.23364,402.97192,973.13586,420.33258,980.1892,374.4668,804.9642,423.7177,812.0175,377.85193
949,1623876820.4,0.8730183,midsize,927.1957,-1.1203842,1091.7938,86.58599,---,---,3D Detector,---,---,935.9528,49.96769,940.1604,82.43521,1078.9436,46.374146,1083.1511,78.84166,937.4157,11.694561,941.62335,44.16208,1080.4065,8.101019,1084.6141,40.568535
949,1623876820.4,0.53192323,midsize,841.63806,365.7774,1033.1682,449.56613,---,---,3D Detector,---,---,1017.5882,442.17596,1020.8509,398.11395,864.73505,445.39688,867.99774,401.33487,1009.5539,418.67383,1012.8165,374.61185,856.7007,421.89474,859.9634,377.83276
949,1623876820.4,0.42540365,midsize,1578.9896,764.27844,1783.3721,893.4408,---,---,3D Detector,---,---,1751.4043,879.11884,1740.0388,814.90466,1587.885,887.88196,1576.5195,823.66785,1778.671,841.4891,1767.3054,777.27496,1615.1517,850.2522,1603.7863,786.0381
950,1623876820.43,0.89354753,midsize,892.3075,0.52879715,1061.2714,84.091064,---,---,3D Detector,---,---,892.8127,48.40062,901.52673,82.419876,1047.7935,45.242996,1056.5076,79.26225,897.2137,11.313412,905.92773,45.332672,1052.1945,8.155788,1060.9086,42.17505
950,1623876820.43,0.74798614,midsize,882.4886,365.832,1070.3425,453.6827,---,---,3D Detector,---,---,1061.9336,444.5181,1064.3955,399.81775,903.3292,450.12772,905.7911,405.42737,1048.5675,418.23444,1051.0294,373.5341,889.96313,423.8441,892.425,379.14374
950,1623876820.43,0.42715842,pickup,1620.4581,762.98395,1818.1703,894.76794,---,---,3D Detector,---,---,1786.3812,879.04785,1777.2753,816.26697,1628.7808,889.4993,1619.6749,826.71844,1813.2125,838.93097,1804.1067,776.1501,1655.612,849.38245,1646.5062,786.60156
950,1623876820.43,0.314421,pickup,164.00908,595.3401,385.77594,737.81006,---,---,3D Detector,---,---,342.8584,712.9081,337.79254,648.64166,179.64343,712.6294,174.57756,648.363,376.90677,688.6176,371.8409,624.3512,213.69177,688.3389,208.62592,624.0725
951,1623876820.46,0.8732803,midsize,859.4589,-0.8055191,1025.3904,85.90941,---,---,3D Detector,---,---,867.4252,49.033516,872.2769,81.568405,1011.47046,46.4774,1016.3222,79.01229,870.4081,11.022978,875.2599,43.557865,1014.4534,8.466866,1019.3052,41.00175
951,1623876820.46,0.86494905,midsize,923.3185,364.21848,1103.0164,452.72427,---,---,3D Detector,---,---,1097.3208,443.35135,1100.4386,400.3061,941.479,449.27142,944.5967,406.22617,1084.4329,414.63947,1087.5505,371.5942,928.591,420.55954,931.7087,377.51428
951,1623876820.46,0.7871025,sedan,1659.6042,764.4328,1851.8076,894.11115,---,---,3D Detector,---,---,1822.3663,879.0856,1813.7284,817.5088,1666.7612,890.9744,1658.1233,829.3977,1846.8098,837.9954,1838.1719,776.41864,1691.2048,849.8843,1682.5669,788.30756
951,1623876820.46,0.40101358,pickup,224.46094,594.2507,428.9889,733.33685,---,---,3D Detector,---,---,391.05652,712.4125,386.7655,651.947,231.43225,706.76624,227.14127,646.3007,424.6731,688.0115,420.38208,627.54596,265.04883,682.3652,260.7578,621.89966
952,1623876820.5,0.84388536,midsize,824.16046,0.23000336,989.1239,85.597305,---,---,3D Detector,---,---,831.7433,50.43555,836.0611,82.190216,977.1104,45.914673,981.4282,77.66934,833.5247,12.584417,837.84247,44.339085,978.89185,8.063541,983.2096,39.818207
952,1623876820.5,0.7793424,midsize,962.70215,365.31097,1139.8024,450.31924,---,---,3D Detector,---,---,1131.3048,445.3153,1136.7056,403.95404,973.5516,444.6711,978.95233,403.30988,1124.4736,416.89587,1129.8744,375.53464,966.72034,416.2517,972.1211,374.89044
952,1623876820.5,0.64912266,pickup,1685.9425,761.6531,1903.121,899.5055,---,---,3D Detector,---,---,1853.9602,873.67505,1828.7999,817.6745,1699.8591,883.07166,1674.699,827.07104,1905.6147,839.3671,1880.4545,783.3665,1751.5137,848.7637,1726.3534,792.76306
952,1623876820.5,0.56023407,pickup,256.65198,581.4341,477.61752,734.3733,---,---,3D Detector,---,---,432.60486,702.6002,426.32022,637.4381,276.31274,708.5638,270.0281,643.4016,463.3273,677.8206,457.04266,612.65845,307.03522,683.7842,300.75058,618.622
952,1623876820.5,0.37283984,pickup,238.74878,567.75854,667.47784,776.0239,---,---,3D Detector,---,---,561.948,756.3693,549.78455,652.5786,263.5915,737.15717,251.42798,633.36646,650.1665,724.48944,638.00305,620.6987,351.81,705.2773,339.64648,601.4866
953,1623876820.53,0.83547705,midsize,788.2726,0.24384308,951.62213,85.64688,---,---,3D Detector,---,---,798.92773,49.832058,801.8938,82.07743,938.1782,45.75818,941.1443,78.00355,800.0458,13.075653,803.01184,45.321026,939.2962,9.001774,942.26227,41.247143
953,1623876820.53,0.80961525,midsize,998.567,364.49603,1179.2211,451.73413,---,---,3D Detector,---,---,1175.3903,443.14996,1179.3209,401.2275,1013.36304,447.9253,1017.29376,406.00284,1162.236,414.97342,1166.1667,373.05096,1000.2088,419.74875,1004.1395,377.8263
953,1623876820.53,0.7320675,sedan,1733.111,764.50806,1940.2323,892.12384,---,---,3D Detector,---,---,1915.8112,870.3035,1891.5559,800.83453,1745.74,886.6549,1721.4847,817.1859,1943.6344,844.4914,1919.3793,775.0224,1773.5632,860.84283,1749.3081,791.37384
953,1623876820.53,0.48451334,pickup,303.01376,574.8117,522.17865,735.9728,---,---,3D Detector,---,---,495.7378,700.4994,481.437,631.517,331.3913,713.1625,317.0905,644.1801,510.37048,675.07135,496.06964,606.0889,346.024,687.7344,331.72318,618.752
