Video sequence name,Processing start time,Processing end time,Timestamp start time,Timestamp end time,Unique objects,GPU
/home/worklab/Data/cv/video/ground_truth_video_06162021/record_47_p1c3_00000.mp4,---,---,1623876788.67,1623876848.78,---,---

Processing fps
2.8767432611476793

Confidence Cutoff,NMS Cutoff
0.3,0.5

Frame #,Timestamp,Object Confidence,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center,fbrx,fbry,fblx,fbly,bbrx,bbry,bblx,bbly,ftrx,ftry,ftlx,ftly,btrx,btry,btlx,btly
908,1623876818.99,0.919147,midsize,1158.9427,243.6089,1316.4363,324.5041,---,---,3D Detector,---,---,1157.0471,289.0817,1166.8907,320.4835,1302.6929,287.32312,1312.5365,318.7249,1162.6184,255.27747,1172.4622,286.67926,1308.2642,253.5189,1318.1078,284.9207
908,1623876818.99,0.9114482,midsize,1085.9479,585.6702,1240.5787,666.7986,---,---,3D Detector,---,---,1236.669,664.13477,1236.3597,623.8173,1086.7957,664.95605,1086.4865,624.6386,1240.2406,632.5528,1239.9315,592.2354,1090.3673,633.3741,1090.0582,593.05664
908,1623876818.99,0.6062495,sedan,1652.4153,989.0272,1908.0161,1149.7351,---,---,3D Detector,---,---,1862.8197,1127.0837,1847.9849,1054.1285,1676.398,1122.7662,1661.5631,1049.811,1892.8489,1095.7028,1878.0139,1022.7475,1706.4271,1091.3853,1691.5923,1018.43005
908,1623876818.99,0.5507311,truck (other),394.84387,696.04803,622.4148,819.47174,---,---,3D Detector,---,---,607.6119,807.084,619.28815,747.1,406.87576,809.874,418.552,749.88995,598.6392,772.75586,610.3155,712.77185,397.9031,775.5459,409.57935,715.5618
908,1623876818.99,0.5397452,sedan,144.08731,327.71222,293.92358,404.71326,---,---,3D Detector,---,---,197.09618,372.6417,200.48486,388.08084,257.70795,381.35873,261.09665,396.79788,186.03897,342.3327,189.42764,357.77185,246.65076,351.04974,250.03944,366.4889
908,1623876818.99,0.52142584,midsize,92.601715,228.86777,235.9866,313.359,---,---,3D Detector,---,---,141.47514,271.55783,125.36919,304.848,221.17126,275.08368,205.06529,308.37384,130.64745,238.08032,114.54149,271.37048,210.34357,241.60616,194.2376,274.89633
909,1623876819.02,0.99334866,sedan,655.33136,100.37148,800.3679,169.85779,---,---,3D Detector,---,---,676.7531,133.85442,664.9947,165.70047,800.9418,130.86954,789.18335,162.71559,668.06995,111.66582,656.3115,143.51187,792.25867,108.68093,780.5002,140.527
909,1623876819.02,0.9697565,pickup,341.42047,560.86536,598.27295,680.68066,---,---,3D Detector,---,---,586.3865,658.60706,604.04395,601.2809,380.03247,672.9459,397.68994,615.6197,544.20404,632.03467,561.86145,574.70844,337.85004,646.3735,355.5075,589.04724
909,1623876819.02,0.9370971,midsize,1108.1821,582.9715,1296.2867,670.90125,---,---,3D Detector,---,---,1280.2686,668.24493,1283.2976,624.9456,1115.9691,664.3649,1118.9982,621.0657,1284.5671,637.7646,1287.5962,594.4653,1120.2677,633.8846,1123.2968,590.5853
909,1623876819.02,0.91014946,midsize,1125.1707,243.16864,1281.3523,323.3432,---,---,3D Detector,---,---,1123.6133,285.2174,1133.6036,318.6943,1267.6426,284.75955,1277.6329,318.23645,1127.7566,253.61479,1137.747,287.0917,1271.7859,253.15695,1281.7762,286.63385
909,1623876819.02,0.89134556,midsize,1559.0051,164.75136,1695.4379,227.17593,---,---,3D Detector,---,---,1558.434,199.90555,1572.2378,226.5718,1667.7795,195.43237,1681.5834,222.09863,1568.6251,174.75223,1582.429,201.41847,1677.9708,170.27905,1691.7747,196.9453
909,1623876819.02,0.6015638,pickup,430.6656,697.1977,667.8509,822.41565,---,---,3D Detector,---,---,648.3333,803.8412,652.60974,743.63043,446.91406,812.1129,451.1905,751.9021,643.7572,775.70984,648.0337,715.499,442.338,783.9815,446.61444,723.77075
909,1623876819.02,0.56577873,midsize,56.618946,224.50218,211.94849,319.08725,---,---,3D Detector,---,---,103.8006,266.94885,81.528404,312.12024,207.66666,271.2638,185.39447,316.43518,90.87025,231.67569,68.598045,276.84708,194.7363,235.99065,172.46411,281.16202
909,1623876819.02,0.43006927,sedan,106.52903,331.26288,260.78198,402.60703,---,---,3D Detector,---,---,160.14146,372.92804,160.21216,389.06995,226.83873,379.96408,226.90942,396.10602,148.31735,342.47375,148.38805,358.61566,215.01462,349.5098,215.08531,365.6517
909,1623876819.02,0.4257838,sedan,1696.7703,991.1438,1942.8579,1155.7228,---,---,3D Detector,---,---,1906.5527,1130.3475,1894.236,1060.429,1708.8896,1126.3651,1696.573,1056.4465,1932.977,1093.9187,1920.6603,1024.0001,1735.314,1089.9363,1722.9973,1020.01764
910,1623876819.05,0.9926716,sedan,631.3628,103.2713,771.28467,168.27606,---,---,3D Detector,---,---,652.43134,135.40793,639.8437,164.5289,772.5217,135.50371,759.9341,164.62466,643.6359,112.27574,631.0483,141.3967,763.7263,112.371506,751.1387,141.49248
910,1623876819.05,0.95626664,midsize,1151.6306,582.465,1328.4552,670.2623,---,---,3D Detector,---,---,1318.6282,666.1061,1319.3086,621.1189,1157.6604,666.23065,1158.3408,621.24347,1320.5812,635.7525,1321.2616,590.7653,1159.6134,635.877,1160.2938,590.88983
910,1623876819.05,0.9550636,pickup,380.2166,563.30554,638.1282,681.51385,---,---,3D Detector,---,---,625.79626,660.52893,636.5075,601.7969,419.92142,675.3726,430.63263,616.6406,589.1366,634.47107,599.84784,575.7391,383.26178,649.3148,393.97296,590.5828
910,1623876819.05,0.91078496,midsize,1089.826,240.90424,1248.1166,324.19086,---,---,3D Detector,---,---,1087.1068,284.25143,1096.7114,318.79498,1235.5319,284.87735,1245.1365,319.4209,1091.8451,251.41391,1101.4498,285.95743,1240.2701,252.03981,1249.8748,286.58334
910,1623876819.05,0.90140885,midsize,1532.4749,159.69086,1672.0692,228.14674,---,---,3D Detector,---,---,1532.6348,196.19604,1547.2245,222.99068,1643.1699,194.70901,1657.7595,221.50366,1543.6326,170.31752,1558.2222,197.11217,1654.1677,168.8305,1668.7573,195.62515
910,1623876819.05,0.50566554,truck (other),464.1845,691.5659,711.35205,824.89014,---,---,3D Detector,---,---,696.02185,802.1854,703.4907,741.6268,481.20172,816.8178,488.67056,756.25916,685.50073,767.6235,692.9696,707.0648,470.6806,782.25586,478.14948,721.6972
910,1623876819.05,0.5055361,midsize,22.880089,222.27533,183.02818,317.86148,---,---,3D Detector,---,---,71.047104,264.18903,42.173233,310.17322,191.1101,265.2176,162.23624,311.2018,49.894306,233.79541,21.02044,279.77963,169.9573,234.82399,141.08344,280.8082
910,1623876819.05,0.40361404,sedan,73.00468,328.2742,218.64153,399.9162,---,---,3D Detector,---,---,119.19726,369.1255,114.26242,387.88028,196.79799,376.10968,191.86316,394.86447,105.79516,339.25766,100.86032,358.01248,183.3959,346.24185,178.46106,364.99667
910,1623876819.05,0.33185026,sedan,1761.3031,990.6571,1940.2383,1141.977,---,---,3D Detector,---,---,1905.6986,1120.3292,1900.787,1049.4316,1766.3472,1119.248,1761.4355,1048.3505,1936.0101,1086.2914,1931.0985,1015.3938,1796.6587,1085.2102,1791.7471,1014.3126
911,1623876819.09,0.9912264,sedan,604.7034,101.907486,743.1363,169.53436,---,---,3D Detector,---,---,624.1829,134.48157,612.27576,162.42427,748.5741,136.70944,736.6669,164.65215,615.04004,111.51166,603.1329,139.45436,739.4312,113.73953,727.524,141.68224
911,1623876819.09,0.9882168,pickup,424.79654,563.1198,673.61835,683.81995,---,---,3D Detector,---,---,664.9896,662.1272,677.9442,605.0587,454.69556,674.892,467.65015,617.82355,630.88635,634.7386,643.84094,577.6701,420.59232,647.5035,433.54694,590.43494
911,1623876819.09,0.9556341,midsize,1202.1628,581.7993,1361.1143,666.37164,---,---,3D Detector,---,---,1356.488,661.5644,1351.0819,620.3419,1206.2637,663.9829,1200.8575,622.7605,1362.1005,630.30383,1356.6943,589.08136,1211.8761,632.72235,1206.47,591.4999
911,1623876819.09,0.9524072,midsize,1056.9149,242.16965,1213.4756,322.75067,---,---,3D Detector,---,---,1054.2621,284.8279,1063.072,318.34644,1202.1663,283.6637,1210.9762,317.18222,1057.9536,252.94612,1066.7635,286.46466,1205.8577,251.7819,1214.6676,285.3004
911,1623876819.09,0.9327669,midsize,1509.1572,164.35915,1640.4528,227.8062,---,---,3D Detector,---,---,1505.608,200.93639,1518.3981,226.48788,1619.1102,198.01291,1631.9003,223.56442,1514.3302,174.18402,1527.1202,199.73553,1627.8324,171.26056,1640.6224,196.81206
911,1623876819.09,0.5957035,midsize,3.9919968,221.9887,147.4155,315.7694,---,---,3D Detector,---,---,39.52847,264.35437,18.722134,309.69803,157.42743,262.74432,136.6211,308.08798,20.146904,234.20683,-0.65943146,279.5505,138.04587,232.59679,117.239525,277.94046
911,1623876819.09,0.51251936,pickup,510.84155,695.8828,741.93384,822.0152,---,---,3D Detector,---,---,734.5929,804.78326,743.4192,740.66943,527.1451,816.3728,535.97144,752.259,717.82416,772.68585,726.65045,708.572,510.37634,784.2754,519.20264,720.16156
911,1623876819.09,0.46718863,midsize,21.920906,331.1296,183.06535,404.24896,---,---,3D Detector,---,---,72.21189,366.1212,56.85724,392.90057,169.03839,370.3959,153.68375,397.1753,58.10708,341.76358,42.752422,368.54297,154.93358,346.0383,139.57892,372.8177
912,1623876819.12,0.99184954,sedan,574.38947,102.51921,719.86395,169.80646,---,---,3D Detector,---,---,601.0283,134.42935,586.2366,163.7415,718.6778,135.82507,703.886,165.13724,592.2211,112.31956,577.4293,141.63171,709.87054,113.71529,695.0788,143.02744
912,1623876819.12,0.990137,pickup,454.6919,558.7756,711.0104,686.0234,---,---,3D Detector,---,---,704.98535,662.96533,716.9573,601.45135,482.27216,677.6005,494.24405,616.08655,672.32666,634.7132,684.2986,573.19916,449.6134,649.3483,461.58533,587.83435
912,1623876819.12,0.93460125,midsize,1233.6611,581.54346,1412.0763,669.5292,---,---,3D Detector,---,---,1400.4768,664.4541,1396.77,620.8534,1237.5621,666.00415,1233.8555,622.40344,1408.593,634.02545,1404.8862,590.42474,1245.6785,635.5755,1241.9717,591.9748
912,1623876819.12,0.8972798,midsize,1027.4276,245.10847,1179.5167,321.31403,---,---,3D Detector,---,---,1026.2058,285.22748,1034.9717,316.68185,1167.2642,284.44366,1176.03,315.898,1029.9084,255.34047,1038.6743,286.79483,1170.9668,254.55663,1179.7327,286.01102
912,1623876819.12,0.78596723,midsize,1478.2881,160.0175,1616.7661,229.97475,---,---,3D Detector,---,---,1476.1038,198.59084,1490.6355,225.79575,1591.9457,195.87361,1606.4774,223.07852,1485.5181,170.79807,1500.0499,198.00298,1601.36,168.08084,1615.8918,195.28575
912,1623876819.12,0.56375515,pickup,550.29736,695.4326,777.39685,818.4722,---,---,3D Detector,---,---,768.1373,804.1399,781.6531,748.7626,559.7667,814.55585,573.2825,759.1785,754.6278,761.5358,768.14355,706.1585,546.2572,771.9518,559.77295,716.57446
912,1623876819.12,0.43900087,sedan,-2.924492,327.8156,146.66846,405.51068,---,---,3D Detector,---,---,79.52054,379.73773,85.889175,384.4674,83.896835,384.57672,90.26547,389.30637,62.178734,349.20773,68.54737,353.9374,66.55502,354.04672,72.92366,358.7764
913,1623876819.15,0.9937483,sedan,552.8209,102.543106,686.99,169.02385,---,---,3D Detector,---,---,573.7211,134.79802,561.01904,160.89972,692.89453,137.45198,680.1924,163.5537,563.29736,112.606964,550.5952,138.70868,682.4707,115.26094,669.7686,141.36266
913,1623876819.15,0.9909792,pickup,500.04376,565.2476,757.2078,679.74054,---,---,3D Detector,---,---,755.67084,660.4963,762.42896,599.73517,526.20966,676.0246,532.9678,615.2635,725.1972,635.4211,731.9554,574.66,495.73602,650.9494,502.49417,590.1883
913,1623876819.15,0.95949364,midsize,1452.9941,162.60994,1585.9545,229.35316,---,---,3D Detector,---,---,1449.1467,202.50876,1462.9048,229.50652,1564.338,197.82506,1578.0961,224.8228,1457.114,172.68132,1470.8721,199.67908,1572.3053,167.99762,1586.0634,194.99536
913,1623876819.15,0.92870194,midsize,1270.0145,581.44446,1451.7739,670.10596,---,---,3D Detector,---,---,1436.9512,667.32153,1432.159,623.8864,1276.1971,663.95764,1271.405,620.52246,1447.9177,636.25366,1443.1256,592.81854,1287.1638,632.8897,1282.3717,589.4546
913,1623876819.15,0.86321414,midsize,997.7833,245.25777,1145.3835,322.07794,---,---,3D Detector,---,---,998.74194,284.34543,1004.82153,317.2764,1137.8597,284.68634,1143.9393,317.6173,999.5591,254.85356,1005.63873,287.78452,1138.6769,255.19446,1144.7565,288.12543
913,1623876819.15,0.6015765,pickup,589.0201,692.8896,815.35114,821.5183,---,---,3D Detector,---,---,805.562,804.76166,811.80804,744.3749,598.1919,815.3308,604.438,754.94403,798.56934,767.1394,804.81537,706.7527,591.1992,777.70856,597.4453,717.32184
913,1623876819.15,0.3369397,midsize,-29.02884,328.1633,106.56966,402.44467,---,---,3D Detector,---,---,95.55094,395.18845,116.89447,375.43292,-13.512577,393.3712,7.8309536,373.61563,72.04811,361.5763,93.39164,341.82074,-37.01541,359.759,-15.671879,340.00345
914,1623876819.19,0.9932191,pickup,548.2034,567.92413,789.9524,676.57947,---,---,3D Detector,---,---,787.2982,663.5295,795.3543,600.50964,584.26886,671.2178,592.32495,608.19794,750.563,639.6218,758.61914,576.6019,547.5337,647.31006,555.5898,584.2902
914,1623876819.19,0.9928536,sedan,522.86896,103.14863,659.3791,168.74992,---,---,3D Detector,---,---,546.8947,134.97781,534.45496,162.33266,664.77905,135.31485,652.3393,162.66971,534.3456,113.72869,521.9058,141.08354,652.23,114.065735,639.79016,141.4206
914,1623876819.19,0.95130366,midsize,1321.5817,576.3808,1483.0052,668.9015,---,---,3D Detector,---,---,1470.8176,664.419,1463.2166,620.87415,1326.9242,662.2338,1319.3232,618.68896,1483.677,631.46234,1476.076,587.9175,1339.7837,629.27716,1332.1827,585.7323
914,1623876819.19,0.92733425,midsize,964.0222,246.71304,1112.212,321.48965,---,---,3D Detector,---,---,965.60516,284.91394,972.3781,317.4315,1103.5837,283.31467,1110.3567,315.83218,965.5125,256.98474,972.28546,289.50226,1103.4911,255.38545,1110.264,287.90298
914,1623876819.19,0.8946904,midsize,1424.1586,162.39482,1563.1151,229.38919,---,---,3D Detector,---,---,1423.7393,197.74976,1436.5693,224.67389,1540.1038,197.85753,1552.9337,224.78166,1432.0234,170.64877,1444.8535,197.5729,1548.388,170.75655,1561.2179,197.68068
914,1623876819.19,0.6134532,pickup,624.2975,686.6911,861.9906,823.76715,---,---,3D Detector,---,---,844.64935,808.2342,849.61383,741.6973,636.09503,817.7867,641.0595,751.24976,843.94006,764.84454,848.90454,698.3077,635.38574,774.39703,640.3502,707.86017
914,1623876819.19,0.44447067,pickup,525.5068,543.10974,823.60785,725.0607,---,---,3D Detector,---,---,807.1287,682.3748,809.6663,617.00385,582.98364,704.1601,585.5212,638.78906,774.90186,631.5773,777.4394,566.2063,550.7567,653.36255,553.29425,587.9915
915,1623876819.22,0.9939685,pickup,584.30927,567.6882,833.21063,676.88007,---,---,3D Detector,---,---,827.4668,665.0568,837.27264,603.4409,614.5019,672.7667,624.3077,611.1509,797.0424,638.77594,806.8482,577.1601,584.07745,646.48584,593.8833,584.87
915,1623876819.22,0.9922091,sedan,493.63937,104.18765,631.7867,168.34377,---,---,3D Detector,---,---,514.40125,135.21556,503.38687,163.37584,636.7418,135.13472,625.7274,163.295,502.9033,114.0363,491.88892,142.19658,625.2439,113.955475,614.2295,142.11575
915,1623876819.22,0.9394024,midsize,1401.7053,164.49918,1529.6177,228.70271,---,---,3D Detector,---,---,1401.047,201.29204,1412.8661,228.84967,1508.5997,197.3307,1520.4187,224.88834,1407.0502,173.68613,1418.8693,201.24377,1514.6029,169.72481,1526.4219,197.28244
915,1623876819.22,0.92338955,midsize,1359.2909,575.08453,1516.3182,667.59174,---,---,3D Detector,---,---,1505.1298,659.51794,1489.7184,617.7746,1368.0865,661.51843,1352.6753,619.775,1519.9596,627.61176,1504.5482,585.86835,1382.9165,629.6122,1367.5051,587.8688
915,1623876819.22,0.8179314,midsize,931.2384,243.86469,1079.759,324.5783,---,---,3D Detector,---,---,936.1854,285.0624,942.65845,319.19803,1072.2179,284.08527,1078.6908,318.22092,933.5178,255.10939,939.9908,289.24506,1069.5503,254.13228,1076.0232,288.26794
915,1623876819.22,0.59719396,pickup,671.4882,688.5243,901.58594,822.33527,---,---,3D Detector,---,---,893.295,806.27734,898.76465,744.1449,682.1199,820.03894,687.5896,757.90656,885.4427,759.2532,890.91235,697.1207,674.2676,773.01483,679.7373,710.8824
916,1623876819.25,0.99513394,pickup,623.57684,567.94434,867.1669,676.6264,---,---,3D Detector,---,---,861.2417,663.0803,868.9035,600.89355,655.1222,674.44385,662.784,612.2571,831.527,637.2756,839.1888,575.0888,625.4075,648.63916,633.0693,586.4524
916,1623876819.25,0.99242145,sedan,463.34555,102.680046,605.9277,170.82852,---,---,3D Detector,---,---,488.02615,135.99612,473.24985,164.38933,609.9079,136.9183,595.1316,165.31151,477.29022,113.17025,462.51392,141.56345,599.172,114.09243,584.3957,142.48564
916,1623876819.25,0.9110038,midsize,1371.6418,160.8478,1511.2476,230.48456,---,---,3D Detector,---,---,1372.3284,197.9876,1386.3837,226.01678,1484.9948,196.14392,1499.05,224.17311,1380.9067,170.83551,1394.962,198.86469,1493.5731,168.99184,1507.6284,197.02101
916,1623876819.25,0.8695648,midsize,1404.9858,575.71466,1553.3671,665.67053,---,---,3D Detector,---,---,1543.5099,657.66895,1528.8802,619.2482,1411.6179,659.2148,1396.9883,620.7941,1559.6758,625.1159,1545.046,586.69525,1427.7837,626.6618,1413.154,588.2411
916,1623876819.25,0.79374444,midsize,898.4246,245.52673,1044.6012,327.39743,---,---,3D Detector,---,---,906.7804,281.8084,905.2001,323.3015,1043.9313,285.84546,1042.351,327.33856,904.02325,251.81946,902.4429,293.3126,1041.1741,255.8565,1039.5938,297.34964
916,1623876819.25,0.56200725,midsize,712.08234,688.3636,941.5426,825.817,---,---,3D Detector,---,---,933.20306,808.49963,937.04364,748.9473,728.2339,816.89716,732.07446,757.34485,925.552,762.3667,929.3926,702.81433,720.5829,770.76416,724.4234,711.21185
917,1623876819.29,0.99410135,pickup,665.44476,567.7877,904.1737,675.09344,---,---,3D Detector,---,---,899.22424,663.25665,903.65234,602.2556,688.5371,670.638,692.96533,609.637,878.1687,638.157,882.5968,577.156,667.48157,645.5384,671.9098,584.53735
917,1623876819.29,0.9931491,sedan,435.15613,102.0157,578.02026,171.47096,---,---,3D Detector,---,---,462.67136,134.31824,447.24237,162.81816,585.7539,136.48497,570.32495,164.9849,448.2035,111.95244,432.7745,140.45236,571.2861,114.11918,555.85706,142.61911
917,1623876819.29,0.9003922,midsize,1349.0746,165.72104,1477.0516,229.401,---,---,3D Detector,---,---,1345.6647,201.77316,1356.4701,228.65463,1459.9834,199.87444,1470.7888,226.7559,1352.3446,174.32925,1363.15,201.21072,1466.6635,172.43051,1477.4688,199.31198
917,1623876819.29,0.84707063,midsize,861.7139,244.71074,1013.99054,329.31235,---,---,3D Detector,---,---,868.84204,282.04886,868.9686,324.45776,1010.8742,287.4295,1011.0008,329.8384,868.14935,250.186,868.27594,292.5949,1010.1815,255.56665,1010.3081,297.97556
917,1623876819.29,0.6615228,midsize,1432.3242,569.6584,1605.3828,682.51,---,---,3D Detector,---,---,1593.0503,665.966,1567.817,619.35474,1455.8949,676.6165,1430.6617,630.00525,1603.6914,628.7701,1578.4583,582.1588,1466.536,639.4206,1441.3029,592.8093
917,1623876819.29,0.5226095,pickup,748.8872,689.1505,976.7461,820.719,---,---,3D Detector,---,---,963.1143,802.65796,960.7798,740.4376,763.83624,818.85034,761.5017,756.63007,961.4761,760.062,959.1415,697.8417,762.19794,776.25446,759.8634,714.0341
918,1623876819.32,0.9934708,pickup,708.8925,567.2514,939.66986,676.4038,---,---,3D Detector,---,---,937.33655,662.78076,939.35046,604.0714,731.5179,671.47675,733.53186,612.76746,917.44543,634.8195,919.4594,576.11017,711.62683,643.5155,713.6408,584.8062
918,1623876819.32,0.9924028,sedan,405.4995,101.211655,552.69525,172.67926,---,---,3D Detector,---,---,438.3901,133.84729,420.01306,162.87993,559.78076,134.39429,541.4037,163.42693,422.61267,113.46602,404.23563,142.49866,544.00336,114.013016,525.6263,143.04565
918,1623876819.32,0.9453835,midsize,1319.148,164.66708,1452.0453,230.39119,---,---,3D Detector,---,---,1318.739,202.29091,1328.5787,229.08968,1435.5438,199.20729,1445.3835,226.00606,1322.9597,174.95308,1332.7994,201.75185,1439.7645,171.86946,1449.6042,198.66823
918,1623876819.32,0.8319886,midsize,824.3714,239.17357,981.02734,331.55945,---,---,3D Detector,---,---,833.3276,284.19913,834.43085,328.03955,969.41473,285.81207,970.518,329.65247,834.71936,249.47537,835.82263,293.31577,970.8065,251.08832,971.9098,294.9287
918,1623876819.32,0.53178966,truck (other),785.845,689.72095,1011.92847,823.09344,---,---,3D Detector,---,---,1001.4178,808.8177,997.1188,748.0479,790.4855,817.67065,786.1864,756.9009,1010.35187,762.04443,1006.05286,701.27466,799.41956,770.89746,795.1205,710.1277
918,1623876819.32,0.49077794,sedan,1465.3413,566.82935,1644.4329,681.7764,---,---,3D Detector,---,---,1632.7732,663.40204,1612.5184,610.49396,1477.8401,681.3118,1457.5853,628.4038,1645.104,626.852,1624.8492,573.944,1490.1709,644.76184,1469.9161,591.85376
919,1623876819.35,0.99339926,sedan,380.835,102.704575,523.65045,171.15854,---,---,3D Detector,---,---,409.83133,134.10054,392.52426,161.42667,530.4458,136.39903,513.13873,163.72514,396.02036,113.65395,378.7133,140.98007,516.6348,115.95244,499.32776,143.27856
919,1623876819.35,0.9899804,pickup,746.7521,569.5537,980.5097,675.4706,---,---,3D Detector,---,---,973.1311,663.0019,979.7501,609.0606,768.99994,668.78577,775.61896,614.8444,954.7735,633.5143,961.3925,579.57294,750.64233,639.2981,757.26135,585.3568
919,1623876819.35,0.94870746,midsize,1294.2151,166.84674,1421.9893,231.68292,---,---,3D Detector,---,---,1297.3596,205.56963,1303.6378,231.20137,1410.9504,202.65611,1417.2286,228.28786,1298.259,174.81781,1304.5372,200.44955,1411.8499,171.9043,1418.128,197.53604
919,1623876819.35,0.8002282,midsize,1500.9862,567.85126,1684.2391,674.7392,---,---,3D Detector,---,---,1665.8168,657.82104,1650.8256,605.5249,1511.2611,674.6691,1496.2699,622.37305,1682.4886,625.6199,1667.4973,573.3237,1527.933,642.468,1512.9417,590.1719
919,1623876819.35,0.7901755,midsize,827.64844,689.82,1052.5588,824.0092,---,---,3D Detector,---,---,1041.1722,809.25574,1039.7738,751.9925,835.68054,813.06757,834.2821,755.80426,1046.5775,765.2367,1045.1791,707.9734,841.0859,769.04846,839.68744,711.7852
919,1623876819.35,0.7708671,midsize,793.39636,244.37878,948.4374,330.92484,---,---,3D Detector,---,---,801.26465,282.38672,801.5152,323.77133,946.7366,287.96304,946.9871,329.34766,798.9782,251.73627,799.22876,293.12088,944.45013,257.3126,944.7007,298.6972
920,1623876819.39,0.9967848,pickup,785.00745,570.3556,1017.4097,674.03546,---,---,3D Detector,---,---,1012.3017,661.4269,1011.1246,606.7526,797.4922,670.97876,796.31506,616.30457,1006.263,633.7646,1005.0859,579.09033,791.4535,643.3165,790.27637,588.6423
920,1623876819.39,0.9919511,sedan,351.7648,102.72087,496.45078,171.90787,---,---,3D Detector,---,---,383.64764,135.0946,366.68365,163.91348,501.4249,134.55553,484.4609,163.3744,368.4311,114.81165,351.4671,143.63052,486.20834,114.272575,469.24435,143.09145
920,1623876819.39,0.958899,midsize,1269.3823,165.29906,1396.3599,231.55533,---,---,3D Detector,---,---,1261.548,202.1551,1274.0643,229.16052,1382.6364,201.54999,1395.1526,228.5554,1267.5867,174.07358,1280.1029,201.079,1388.6749,173.46848,1401.1913,200.47388
920,1623876819.39,0.85390866,pickup,753.13275,238.61578,920.39343,336.4649,---,---,3D Detector,---,---,762.9278,287.0276,768.6647,331.09903,909.1273,287.31598,914.8642,331.38745,758.30005,252.06721,764.03687,296.13867,904.4995,252.35562,910.2364,296.42706
920,1623876819.39,0.82127756,midsize,1537.6715,572.5603,1732.9203,666.5526,---,---,3D Detector,---,---,1704.2043,657.1957,1677.886,608.44855,1551.717,664.6624,1525.3987,615.9153,1736.0339,629.09656,1709.7156,580.3494,1583.5466,636.5633,1557.2283,587.81616
920,1623876819.39,0.7227704,midsize,867.049,689.7105,1093.2008,823.83813,---,---,3D Detector,---,---,1083.7698,804.1477,1079.7675,747.58514,876.8093,816.5884,872.80707,760.02576,1087.4059,760.6872,1083.4037,704.12463,880.4455,773.12787,876.44324,716.56525
921,1623876819.42,0.9972114,pickup,825.77716,568.0406,1062.5958,675.32526,---,---,3D Detector,---,---,1056.5297,663.22644,1058.3397,604.2778,838.39215,671.1854,840.20215,612.23676,1047.6915,636.4233,1049.5016,577.4746,829.554,644.38226,831.3641,585.4336
921,1623876819.42,0.992812,sedan,320.56958,102.05676,463.62766,174.05495,---,---,3D Detector,---,---,342.78748,134.69495,329.8554,166.9249,469.16122,135.13081,456.2292,167.36076,328.19406,113.921684,315.262,146.15163,454.5678,114.35755,441.63574,146.5875
921,1623876819.42,0.9536346,pickup,716.11884,239.73557,888.3884,335.73438,---,---,3D Detector,---,---,728.74304,287.324,736.9505,330.3853,872.2758,285.60376,880.4832,328.66504,723.4685,254.51154,731.6759,297.57285,867.0012,252.79128,875.2086,295.85257
921,1623876819.42,0.9340979,midsize,1240.2719,165.71693,1371.2444,233.03131,---,---,3D Detector,---,---,1240.4707,204.74818,1248.7736,231.94438,1360.7592,203.8307,1369.0621,231.0269,1241.471,173.6399,1249.7739,200.83609,1361.7595,172.72243,1370.0624,199.91862
921,1623876819.42,0.89220476,midsize,1582.7798,570.6273,1774.9369,665.0956,---,---,3D Detector,---,---,1745.2119,653.17126,1716.409,608.0436,1600.6675,659.0978,1571.8646,613.9701,1777.7549,626.60065,1748.9519,581.47296,1633.2104,632.52716,1604.4076,587.3995
921,1623876819.42,0.86936796,midsize,901.94183,691.8096,1137.5635,825.9049,---,---,3D Detector,---,---,1126.1587,806.0183,1119.4235,746.3446,914.5227,820.3859,907.7874,760.7123,1130.0717,762.31396,1123.3364,702.6403,918.43567,776.68164,911.7004,717.00793
922,1623876819.45,0.99446636,pickup,866.6379,566.0476,1103.0547,675.55536,---,---,3D Detector,---,---,1095.3213,660.9547,1094.5746,603.0027,881.54724,671.77325,880.8005,613.8212,1087.5427,633.101,1086.796,575.1489,873.7687,643.9195,873.022,585.96747
922,1623876819.45,0.99416417,sedan,290.14108,100.68594,438.78503,173.6648,---,---,3D Detector,---,---,318.58426,132.95209,301.75598,167.92351,447.22104,131.99512,430.39273,166.96654,300.13342,112.68057,283.30515,147.65198,428.7702,111.7236,411.9419,146.69502
922,1623876819.45,0.92558426,midsize,1214.7572,167.99953,1346.0724,232.40787,---,---,3D Detector,---,---,1217.3544,203.6956,1223.6617,232.44975,1337.0189,202.08977,1343.3262,230.84392,1216.3076,175.28885,1222.615,204.043,1335.9722,173.68301,1342.2795,202.43716
922,1623876819.45,0.8830703,midsize,1631.3264,570.5351,1805.2417,660.3094,---,---,3D Detector,---,---,1783.3796,647.4829,1759.3595,604.5747,1645.3695,650.369,1621.3494,607.4608,1810.9214,626.2329,1786.9014,583.3247,1672.9114,629.119,1648.8912,586.2108
922,1623876819.45,0.8543887,midsize,677.57074,242.12251,849.8744,328.8796,---,---,3D Detector,---,---,710.0605,287.09824,715.6373,318.25525,826.0618,290.97964,831.6387,322.13663,701.87683,255.24065,707.45374,286.39764,817.8782,259.12204,823.455,290.27905
