Video sequence name,Processing start time,Processing end time,Timestamp start time,Timestamp end time,Unique objects,GPU
/home/worklab/Data/cv/video/ground_truth_video_06162021/record_47_p1c5_00000.mp4,---,---,1623876788.66,1623876848.72,---,---

Processing fps
3.0454585204335607

Confidence Cutoff,NMS Cutoff
0.3,0.5

Frame #,Timestamp,Object Confidence,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center,fbrx,fbry,fblx,fbly,bbrx,bbry,bblx,bbly,ftrx,ftry,ftlx,ftly,btrx,btry,btlx,btly
747,1623876813.6,0.5106187,pickup,218.63925,902.88275,252.12965,935.96985,---,---,3D Detector,---,---,246.006,928.2202,225.13553,923.4716,238.53902,933.3984,217.66855,928.6498,252.69786,909.93005,231.8274,905.1815,245.23088,915.1082,224.36041,910.3597
748,1623876813.63,0.99222296,midsize,732.41974,187.31523,845.63135,284.25302,---,---,3D Detector,---,---,740.32715,269.27988,767.69385,283.72577,807.8669,226.72871,835.2335,241.17459,743.27826,231.17334,770.6449,245.61923,810.81793,188.62218,838.18463,203.06805
748,1623876813.63,0.98121476,midsize,1133.0342,277.4787,1264.4121,395.69498,---,---,3D Detector,---,---,1255.795,334.213,1213.0917,315.38855,1178.9524,395.46744,1136.249,376.643,1259.1663,296.84207,1216.4629,278.01764,1182.3236,358.0965,1139.6202,339.27206
748,1623876813.63,0.935605,sedan,1309.9637,550.9035,1431.3594,684.06085,---,---,3D Detector,---,---,1421.1743,610.81506,1372.9203,587.42523,1353.2686,682.9339,1305.0145,659.54407,1433.6652,575.26825,1385.4111,551.8784,1365.7594,647.38715,1317.5055,623.9973
748,1623876813.63,0.92063147,sedan,1089.6877,612.7031,1215.2765,741.1029,---,---,3D Detector,---,---,1205.4169,676.1613,1159.8352,649.1463,1133.4976,742.1689,1087.9159,715.15393,1214.0776,639.7622,1168.496,612.74725,1142.1583,705.76984,1096.5767,678.7548
748,1623876813.63,0.6154094,pickup,1643.9456,-6.2656345,1739.1854,71.51587,---,---,3D Detector,---,---,1730.9474,28.482151,1691.0569,17.711626,1677.6947,65.95894,1637.8041,55.188408,1743.5596,9.473016,1703.6691,-1.2975101,1690.3069,46.9498,1650.4163,36.17927
748,1623876813.63,0.55374247,pickup,218.70337,903.454,252.0812,935.4829,---,---,3D Detector,---,---,246.32016,927.8902,225.2652,923.19617,238.34143,932.9684,217.28648,928.27435,252.95613,910.4131,231.90118,905.71906,244.97742,915.4912,223.92245,910.7972
748,1623876813.63,0.49816427,midsize,853.21094,622.0536,1003.70123,778.6022,---,---,3D Detector,---,---,994.03265,700.9668,947.3079,672.89764,903.8979,777.5151,857.17316,749.4459,999.5041,654.18036,952.77936,626.1112,909.3693,730.72864,862.6446,702.6595
749,1623876813.67,0.9877724,midsize,1157.881,267.73178,1279.1772,377.56894,---,---,3D Detector,---,---,1270.8684,319.0397,1228.5267,303.06857,1203.399,376.07245,1161.0574,360.10135,1274.8601,284.60587,1232.5183,268.63474,1207.3906,341.6386,1165.049,325.6675
749,1623876813.67,0.98760766,midsize,708.2456,197.54903,829.8817,301.96448,---,---,3D Detector,---,---,713.86993,285.32608,744.73773,300.5435,791.6897,237.34279,822.5575,252.5602,716.7493,247.94165,747.6171,263.15906,794.5691,199.95834,825.4369,215.17575
749,1623876813.67,0.9767122,sedan,1320.2527,535.08044,1447.2117,666.3693,---,---,3D Detector,---,---,1432.6261,597.2559,1383.3827,575.2573,1372.4282,663.01587,1323.1848,641.0173,1442.6313,561.0725,1393.388,539.07385,1382.4335,626.8324,1333.1901,604.8338
749,1623876813.67,0.9540899,sedan,1105.3828,594.2639,1236.1571,730.7008,---,---,3D Detector,---,---,1222.9939,660.5829,1178.9805,636.7143,1156.6484,728.0761,1112.635,704.2075,1226.3551,622.50836,1182.3417,598.6398,1160.0096,690.0016,1115.9963,666.133
749,1623876813.67,0.47758323,pickup,218.6526,903.08997,251.95976,936.01575,---,---,3D Detector,---,---,246.16042,928.46796,224.90045,923.57446,238.549,933.4527,217.28903,928.55914,252.91936,910.298,231.65941,905.4045,245.30795,915.2827,224.04799,910.3892
749,1623876813.67,0.4036239,midsize,883.0777,619.937,1019.02783,745.7286,---,---,3D Detector,---,---,1028.7147,672.14685,974.4946,658.8262,935.8878,740.32153,881.66766,727.00085,1019.79724,640.10065,965.5771,626.77997,926.9703,708.2754,872.7501,694.9547
750,1623876813.7,0.9924102,midsize,692.3756,211.92914,811.6443,310.96494,---,---,3D Detector,---,---,698.065,293.5406,726.80634,311.27545,773.5949,249.27936,802.33624,267.01422,701.7688,257.00723,730.51013,274.7421,777.2987,212.746,806.04004,230.48087
750,1623876813.7,0.9855245,midsize,1168.0433,246.23259,1301.5612,367.7426,---,---,3D Detector,---,---,1287.384,306.35648,1243.0558,288.0721,1218.1869,365.03256,1173.8586,346.74823,1294.3431,267.0956,1250.0149,248.81126,1225.146,325.7717,1180.8177,307.48737
750,1623876813.7,0.94085395,sedan,1344.5859,518.1751,1460.7214,649.79,---,---,3D Detector,---,---,1449.5359,579.84503,1402.138,554.36694,1388.2299,648.75934,1340.8318,623.2812,1461.8271,544.42334,1414.4291,518.94525,1400.521,613.33765,1353.123,587.85956
750,1623876813.7,0.9159926,sedan,1125.0405,568.0414,1253.0626,708.15497,---,---,3D Detector,---,---,1240.2012,641.1154,1194.3562,614.97235,1174.1704,704.24384,1128.3254,678.1008,1246.3812,600.221,1200.5364,574.078,1180.3505,663.3495,1134.5056,637.2064
750,1623876813.7,0.5393162,sedan,921.64746,597.5046,1049.6318,720.0782,---,---,3D Detector,---,---,1045.08,651.7722,1000.722,635.76404,969.895,720.4661,925.5371,704.4579,1046.084,614.7291,1001.726,598.7209,970.89905,683.423,926.5411,667.41473
750,1623876813.7,0.43769428,pickup,218.83473,903.2758,252.09573,936.05896,---,---,3D Detector,---,---,245.9856,928.4176,225.04181,923.6883,238.46693,933.40594,217.52315,928.6766,253.0041,910.44885,232.06032,905.7195,245.48544,915.43713,224.54166,910.70776
751,1623876813.73,0.9929012,midsize,1187.6879,236.33147,1317.9924,350.66437,---,---,3D Detector,---,---,1308.9001,290.9211,1260.9486,274.7455,1236.8441,348.65384,1188.8927,332.47827,1316.0651,253.53366,1268.1136,237.35808,1244.0092,311.2664,1196.0577,295.09082
751,1623876813.73,0.9906849,midsize,673.5029,217.16812,794.77246,322.15585,---,---,3D Detector,---,---,684.87134,305.35962,710.7839,319.63696,760.2579,257.43253,786.1704,271.70987,680.8573,269.00385,706.76984,283.2812,756.24384,221.07675,782.1564,235.35411
751,1623876813.73,0.9819693,sedan,1350.4504,501.53598,1479.2018,632.2431,---,---,3D Detector,---,---,1460.7769,566.7736,1413.0542,541.3648,1400.3522,628.65753,1352.6295,603.2487,1475.3394,531.60297,1427.6167,506.19418,1414.9146,593.48694,1367.192,568.0781
751,1623876813.73,0.9310181,sedan,1154.4938,562.0862,1266.6306,683.153,---,---,3D Detector,---,---,1261.6897,622.5331,1215.3358,597.06067,1194.9023,684.02496,1148.5486,658.55255,1270.2949,587.1099,1223.9412,561.6375,1203.5077,648.6018,1157.1539,623.1294
751,1623876813.73,0.73019576,sedan,945.0831,568.6104,1075.4873,699.27136,---,---,3D Detector,---,---,1078.9501,629.10205,1020.7013,614.08136,996.47626,692.9464,938.2275,677.92566,1082.9883,591.0799,1024.7395,576.05914,1000.51447,654.9242,942.2656,639.9035
751,1623876813.73,0.48936427,pickup,218.62694,903.4591,252.12631,935.909,---,---,3D Detector,---,---,246.15067,928.0927,225.11447,923.40546,238.51378,933.3144,217.47758,928.62714,252.85849,910.5369,231.8223,905.8497,245.2216,915.7586,224.18541,911.0713
752,1623876813.77,0.9941048,midsize,1204.8604,224.73163,1331.9534,337.57446,---,---,3D Detector,---,---,1319.4694,282.6612,1275.2549,264.33145,1250.9926,335.60364,1206.7781,317.27386,1328.0779,244.28404,1283.8634,225.95428,1259.6011,297.22647,1215.3866,278.8967
752,1623876813.77,0.9883434,midsize,653.3974,229.4147,775.89154,334.8751,---,---,3D Detector,---,---,662.2842,320.46973,689.536,333.21503,742.0572,268.69186,769.30896,281.4372,659.0882,284.60983,686.34,297.35516,738.8612,232.83197,766.11304,245.5773
752,1623876813.77,0.9657768,sedan,1371.2805,485.27322,1486.5193,612.1489,---,---,3D Detector,---,---,1473.2003,548.674,1429.0381,523.9508,1416.832,608.0224,1372.6698,583.2992,1482.9818,514.9743,1438.8196,490.25107,1426.6134,574.3227,1382.4513,549.5994
752,1623876813.77,0.9296314,sedan,1164.0896,539.24274,1293.6383,667.1779,---,---,3D Detector,---,---,1279.6853,604.0441,1233.8113,579.888,1212.9541,665.37274,1167.08,641.2166,1287.7219,566.79395,1241.8478,542.6378,1220.9907,628.12256,1175.1166,603.96643
752,1623876813.77,0.63543755,midsize,970.4261,554.6541,1095.0261,680.28314,---,---,3D Detector,---,---,1098.5232,607.81146,1046.5275,594.35944,1013.8552,673.53754,961.8595,660.08545,1103.0078,575.1738,1051.0121,561.72174,1018.3398,640.89984,966.34406,627.44775
752,1623876813.77,0.39000064,pickup,218.42868,902.85504,252.0933,936.1618,---,---,3D Detector,---,---,245.96304,928.20404,224.8924,923.59814,238.6624,933.29425,217.59175,928.6884,252.53961,910.1296,231.46895,905.52374,245.23897,915.21985,224.1683,910.61395
753,1623876813.8,0.9958533,midsize,1224.7585,209.42921,1348.1611,322.9557,---,---,3D Detector,---,---,1341.0874,265.89062,1293.6384,247.66808,1272.239,321.38666,1224.79,303.1641,1347.2141,228.69354,1299.7651,210.47098,1278.3656,284.18958,1230.9167,265.967
753,1623876813.8,0.98936135,midsize,634.30365,244.44159,757.52997,346.96906,---,---,3D Detector,---,---,641.34393,332.29984,668.86084,347.71545,721.1093,284.60632,748.62616,300.0219,642.85986,292.03662,670.3767,307.4522,722.6252,244.3431,750.1421,259.75867
753,1623876813.8,0.9841972,sedan,1379.8447,472.11157,1506.919,595.0918,---,---,3D Detector,---,---,1489.933,533.2088,1441.3544,508.94925,1429.9009,592.68835,1381.3223,568.4288,1503.7021,498.80084,1455.1235,474.54126,1443.67,558.28033,1395.0914,534.02075
753,1623876813.8,0.94042057,sedan,1179.6888,520.031,1308.1865,644.65063,---,---,3D Detector,---,---,1294.7897,580.9007,1247.5013,556.76654,1230.9689,643.5565,1183.6805,619.4224,1302.3715,546.3355,1255.0831,522.2014,1238.5507,608.9914,1191.2623,584.85724
753,1623876813.8,0.50388545,sedan,1000.58563,534.7804,1116.6915,652.31805,---,---,3D Detector,---,---,1116.6156,589.4589,1063.433,574.76605,1045.1659,646.1353,991.9833,631.44244,1125.3519,557.94635,1072.1692,543.2535,1053.9021,614.62274,1000.7195,599.9299
753,1623876813.8,0.31773484,pickup,218.34976,902.9273,251.8654,936.1215,---,---,3D Detector,---,---,246.10141,928.1994,224.70993,923.8149,238.65732,933.24634,217.26584,928.8618,252.56767,909.89935,231.1762,905.51483,245.12358,914.9463,223.7321,910.56177
754,1623876813.83,0.9932066,midsize,1244.1466,202.477,1361.1366,309.46143,---,---,3D Detector,---,---,1350.8694,255.8583,1307.8916,241.0136,1289.2606,307.73987,1246.283,292.89514,1357.379,218.22058,1314.4014,203.37585,1295.7704,270.10214,1252.7926,255.25742
754,1623876813.83,0.9892641,midsize,613.58356,255.65726,738.28613,360.9005,---,---,3D Detector,---,---,622.0645,345.2254,649.6849,360.08298,703.981,294.8362,731.6013,309.6938,620.9869,307.05994,648.60724,321.9175,702.9034,256.67078,730.5237,271.52832
754,1623876813.83,0.9699682,sedan,1201.5886,507.21613,1326.745,633.63855,---,---,3D Detector,---,---,1309.6802,575.406,1266.386,549.6999,1248.7708,631.33026,1205.4766,605.62415,1320.5505,536.6751,1277.2565,510.969,1259.6412,592.59937,1216.347,566.89325
754,1623876813.83,0.9581071,sedan,1403.8738,456.36215,1512.7788,577.34924,---,---,3D Detector,---,---,1501.2445,513.37054,1457.8135,493.7811,1448.3094,573.9818,1404.8783,554.3924,1509.6649,479.51605,1466.2339,459.9266,1456.7299,540.1274,1413.2988,520.5379
754,1623876813.83,0.69807714,midsize,1015.77094,511.4969,1138.5891,638.51306,---,---,3D Detector,---,---,1136.3213,566.70874,1083.4218,552.04395,1062.6344,632.7274,1009.7348,618.0626,1143.5988,532.2421,1090.6992,517.57733,1069.9117,598.2608,1017.01227,583.596
755,1623876813.87,0.9910268,midsize,1256.4678,185.31938,1378.2308,295.01074,---,---,3D Detector,---,---,1368.4614,237.50023,1323.0255,224.04404,1306.3602,293.6944,1260.9242,280.23822,1373.6577,200.22845,1328.2217,186.77225,1311.5564,256.42264,1266.1204,242.96643
755,1623876813.87,0.98924786,midsize,592.91766,261.17902,721.03674,373.5891,---,---,3D Detector,---,---,603.5316,358.21378,629.3804,371.75662,690.2057,303.87283,716.05444,317.41568,596.39667,319.36002,622.2454,332.90286,683.0708,265.01907,708.91956,278.56192
755,1623876813.87,0.98185045,sedan,1412.868,438.15005,1528.4845,562.06866,---,---,3D Detector,---,---,1516.8705,497.6927,1468.2009,475.024,1459.0541,558.7297,1410.3845,536.061,1529.3782,465.13367,1480.7086,442.465,1471.5618,526.17065,1422.8923,503.50195
755,1623876813.87,0.961154,sedan,1221.6311,487.05957,1340.9404,612.3918,---,---,3D Detector,---,---,1326.0793,553.1291,1281.5957,529.2748,1269.7886,608.4203,1225.3048,584.566,1334.8977,517.08545,1290.4141,493.23114,1278.6069,572.3766,1234.1232,548.52234
755,1623876813.87,0.6492946,sedan,1043.3552,502.3858,1162.7194,615.06775,---,---,3D Detector,---,---,1156.9323,557.2994,1108.4854,542.6901,1077.5396,607.973,1029.0927,593.3638,1174.3422,526.27795,1125.8953,511.66876,1094.9495,576.9516,1046.5024,562.3424
755,1623876813.87,0.3108238,pickup,217.957,902.914,252.07986,935.4172,---,---,3D Detector,---,---,245.6337,927.32416,225.0453,923.69183,238.81616,932.2698,218.22775,928.6375,251.42732,909.41034,230.83893,905.778,244.60979,914.35596,224.0214,910.7237
756,1623876813.9,0.9937937,midsize,1276.3849,178.33998,1392.7865,279.5702,---,---,3D Detector,---,---,1383.6099,227.00436,1340.7437,213.58551,1322.1433,278.7709,1279.277,265.35205,1388.7701,192.07993,1345.9038,178.66106,1327.3036,243.84647,1284.4373,230.4276
756,1623876813.9,0.9888081,midsize,566.8856,276.11285,704.4333,387.32642,---,---,3D Detector,---,---,575.38336,370.43747,607.4624,385.70795,664.27747,320.8045,696.35657,336.07498,574.8684,328.71027,606.94745,343.98074,663.7626,279.0773,695.8416,294.34778
756,1623876813.9,0.96820134,sedan,1431.9146,428.9743,1541.6271,546.0117,---,---,3D Detector,---,---,1527.6444,485.85657,1483.9734,464.915,1473.65,542.93835,1429.9789,521.99677,1540.3757,453.51102,1496.7046,432.56946,1486.3812,510.59277,1442.7101,489.65118
756,1623876813.9,0.9569805,sedan,1237.9395,476.92795,1360.3057,596.0335,---,---,3D Detector,---,---,1344.2806,543.51355,1300.8595,518.52325,1285.7833,592.3922,1242.3622,567.40186,1354.4786,507.78464,1311.0575,482.7943,1295.9813,556.66327,1252.5602,531.6729
756,1623876813.9,0.6652156,sedan,1059.3508,477.80988,1181.4248,600.2301,---,---,3D Detector,---,---,1170.1078,541.235,1125.7308,519.4949,1106.1884,598.0258,1061.8114,576.2857,1176.915,503.88135,1132.5381,482.14124,1112.9956,560.67224,1068.6187,538.9321
756,1623876813.9,0.30675325,pickup,218.24695,902.371,252.30138,936.0901,---,---,3D Detector,---,---,245.88014,927.9518,224.7483,923.8082,239.07414,932.8178,217.94229,928.67426,252.29872,909.5608,231.16687,905.41724,245.49272,914.4268,224.36087,910.28326
757,1623876813.93,0.9921555,midsize,1287.5684,165.311,1410.7433,266.50372,---,---,3D Detector,---,---,1400.212,217.40092,1354.8639,201.07611,1334.8795,264.5588,1289.5314,248.23398,1407.7891,183.58755,1362.4408,167.26274,1342.4565,230.74542,1297.1084,214.42061
757,1623876813.93,0.9846581,sedan,1441.2158,414.9199,1550.5321,534.05444,---,---,3D Detector,---,---,1539.5822,476.1323,1493.192,456.12708,1488.1234,530.3707,1441.7333,510.3655,1547.527,439.64334,1501.1368,419.63812,1496.0682,493.88177,1449.6781,473.87656
757,1623876813.93,0.96974844,midsize,552.88165,291.9104,677.19305,396.711,---,---,3D Detector,---,---,553.6605,382.61346,593.3509,393.492,640.6634,331.31018,680.35376,342.18872,546.8438,347.74683,586.5342,358.62534,633.8467,296.44354,673.53705,307.32205
757,1623876813.93,0.9630095,sedan,1260.5101,456.59772,1369.7067,578.9694,---,---,3D Detector,---,---,1355.181,522.83685,1312.475,498.23004,1305.1442,575.1738,1262.4381,550.56696,1365.4707,486.9087,1322.7646,462.30188,1315.4338,539.24567,1272.7278,514.6388
757,1623876813.93,0.8183593,sedan,1081.2922,461.5653,1196.1897,578.8854,---,---,3D Detector,---,---,1196.6653,517.99554,1149.2755,502.72736,1120.6166,572.13684,1073.2268,556.8687,1201.7428,486.6122,1154.353,471.34406,1125.6941,540.75354,1078.3043,525.4854
757,1623876813.93,0.32811153,pickup,218.59189,902.8984,251.78217,935.60626,---,---,3D Detector,---,---,245.64186,927.8843,224.80241,923.9537,239.04834,932.6312,218.2089,928.7007,251.7764,909.65564,230.93695,905.72504,245.18288,914.40265,224.34344,910.47205
758,1623876813.97,0.99091154,midsize,1308.4945,155.96146,1419.349,253.46568,---,---,3D Detector,---,---,1411.9714,205.7811,1366.0669,191.03963,1352.7487,253.9754,1306.844,239.23393,1419.7025,170.22229,1373.7979,155.48082,1360.4796,218.41661,1314.575,203.67514
758,1623876813.97,0.9873707,midsize,526.1133,307.32242,660.1649,411.27316,---,---,3D Detector,---,---,535.1844,397.27182,561.6061,412.06702,627.67926,344.25253,654.10095,359.04773,532.563,360.09726,558.98474,374.89243,625.05786,307.07797,651.47955,321.87317
758,1623876813.97,0.9830883,sedan,1456.514,404.2744,1571.3549,513.9568,---,---,3D Detector,---,---,1554.8749,463.59036,1508.8694,440.1868,1505.8169,511.7579,1459.8114,488.35434,1567.4447,430.11215,1521.4392,406.7086,1518.3867,478.2797,1472.3812,454.87613
758,1623876813.97,0.95568126,sedan,1273.2354,446.00446,1389.854,560.93646,---,---,3D Detector,---,---,1375.5438,508.7755,1331.0852,485.86572,1321.1665,557.0859,1276.7079,534.1761,1385.2284,474.6914,1340.7698,451.78162,1330.8511,523.0018,1286.3926,500.09198
758,1623876813.97,0.71249026,sedan,1103.8328,454.4339,1217.7292,558.6256,---,---,3D Detector,---,---,1207.5325,503.37347,1168.1948,486.13928,1146.8932,558.053,1107.5555,540.8188,1212.6277,472.08844,1173.29,454.85425,1151.9884,526.76794,1112.6508,509.53375
758,1623876813.97,0.32566446,pickup,218.79347,903.6006,251.59123,935.3924,---,---,3D Detector,---,---,246.2911,927.51135,225.28308,923.9586,239.42319,932.4286,218.41516,928.8759,251.57722,909.91534,230.5692,906.3627,244.70929,914.83264,223.70126,911.2799
759,1623876814.0,0.99607724,midsize,1320.6714,142.60483,1435.7662,243.89606,---,---,3D Detector,---,---,1426.1482,193.32962,1384.0176,177.96042,1366.4025,242.90741,1324.2719,227.53822,1432.605,159.23106,1390.4744,143.86186,1372.8594,208.80885,1330.7286,193.43967
759,1623876814.0,0.98223186,sedan,1469.8761,392.4306,1583.2384,497.0008,---,---,3D Detector,---,---,1571.2797,446.21353,1521.4796,425.62964,1519.8951,496.46213,1470.0951,475.8782,1582.3136,413.7594,1532.5134,393.17548,1530.9291,464.00797,1481.129,443.42407
759,1623876814.0,0.9788617,midsize,503.82312,316.08746,640.2702,429.44742,---,---,3D Detector,---,---,513.0228,414.33145,545.692,429.47153,605.2282,354.54486,637.8974,369.68494,506.1118,376.8607,538.78094,392.0008,598.31714,317.0741,630.9863,332.2142
759,1623876814.0,0.9696396,sedan,1292.1688,427.7342,1397.1201,544.8004,---,---,3D Detector,---,---,1383.1257,491.14807,1339.1835,469.8266,1337.6659,540.19635,1293.7236,518.8749,1393.5851,456.01413,1349.643,434.6927,1348.1252,505.0624,1304.183,483.74094
759,1623876814.0,0.6743653,sedan,1120.0011,429.6719,1241.8196,537.6339,---,---,3D Detector,---,---,1234.2145,479.7709,1189.8865,464.29517,1168.0752,538.3457,1123.7472,522.87,1237.5398,444.7757,1193.2118,429.29996,1171.4006,503.35052,1127.0725,487.87476
759,1623876814.0,0.34047619,pickup,218.05078,903.5969,252.00778,935.3959,---,---,3D Detector,---,---,245.91931,927.4176,225.62659,923.8015,238.7072,932.2818,218.41447,928.6657,251.19098,910.1084,230.89827,906.4923,243.97887,914.97266,223.68616,911.35657
760,1623876814.03,0.9884405,midsize,1333.6705,132.72574,1448.2207,232.40575,---,---,3D Detector,---,---,1437.7292,183.94481,1395.2375,166.41286,1377.3983,231.58199,1334.9066,214.05002,1446.6312,151.35449,1404.1395,133.82254,1386.3003,198.99167,1343.8086,181.45972
760,1623876814.03,0.9847515,midsize,484.0475,326.44672,620.7165,442.9052,---,---,3D Detector,---,---,492.37036,425.21832,520.7547,441.9848,587.7239,370.7851,616.1083,387.55157,487.12723,383.5569,515.5116,400.32336,582.4808,329.12366,610.8651,345.89014
760,1623876814.03,0.9761528,sedan,1305.0989,419.04895,1415.1168,524.72766,---,---,3D Detector,---,---,1405.4099,476.14206,1361.5983,456.41806,1346.1957,522.9887,1302.384,503.2647,1416.1573,441.9388,1372.3456,422.2148,1356.9431,488.7855,1313.1313,469.06146
760,1623876814.03,0.9370056,sedan,1479.3354,376.67096,1588.4607,487.75732,---,---,3D Detector,---,---,1581.4729,428.5925,1526.1881,413.6376,1518.458,480.63165,1463.1732,465.67676,1605.2601,399.34634,1549.9752,384.39145,1542.2452,451.3855,1486.9604,436.4306
760,1623876814.03,0.8765878,sedan,1142.9174,419.4397,1257.3435,523.4594,---,---,3D Detector,---,---,1245.7279,468.6575,1204.0695,453.4171,1189.1614,521.1572,1147.5029,505.9168,1251.32,437.15088,1209.6615,421.91052,1194.7534,489.6506,1153.095,474.41022
760,1623876814.03,0.40921053,pickup,217.59618,903.3204,252.337,936.47064,---,---,3D Detector,---,---,246.28116,928.08856,224.9615,924.0015,238.96776,933.13086,217.6481,929.0438,252.03441,910.37775,230.71474,906.2907,244.72101,915.42004,223.40134,911.333
761,1623876814.07,0.9864183,midsize,1355.9539,124.985596,1458.8748,217.07874,---,---,3D Detector,---,---,1451.7909,173.36159,1409.7592,157.7435,1397.9341,218.1838,1355.9023,202.56572,1459.3683,140.1739,1417.3364,124.55582,1405.5114,184.99614,1363.4796,169.37804
761,1623876814.07,0.98332214,midsize,455.75854,342.17267,599.6602,459.47263,---,---,3D Detector,---,---,462.71246,443.81778,493.58334,460.38522,562.81146,384.11633,593.6824,400.68378,461.43274,401.49265,492.30362,418.06012,561.53174,341.7912,592.40265,358.35867
761,1623876814.07,0.9711576,sedan,1322.0073,402.483,1428.3098,509.17584,---,---,3D Detector,---,---,1417.7087,457.19626,1375.527,434.95715,1361.4719,509.16663,1319.2902,486.92752,1428.599,425.63132,1386.4172,403.3922,1372.3622,477.60168,1330.1804,455.36258
761,1623876814.07,0.88223296,sedan,1495.2533,367.469,1604.4868,466.25436,---,---,3D Detector,---,---,1593.0441,415.5746,1542.9708,397.31665,1545.0555,467.58453,1494.9823,449.3266,1603.5176,383.6292,1553.4443,365.37125,1555.529,435.63916,1505.4558,417.3812
761,1623876814.07,0.84297216,sedan,1160.136,395.41968,1276.0759,499.43518,---,---,3D Detector,---,---,1269.6223,442.3831,1225.4219,427.7117,1205.7853,500.4283,1161.5848,485.75693,1274.2465,409.6741,1230.046,395.0027,1210.4095,467.71933,1166.209,453.0479
761,1623876814.07,0.5817506,midsize,455.1441,944.8943,663.98346,1139.0681,---,---,3D Detector,---,---,652.9302,1027.852,626.752,998.9354,516.7622,1132.5529,490.584,1103.6362,630.57935,982.78485,604.4011,953.8682,494.41135,1087.4857,468.23315,1058.5691
761,1623876814.07,0.3400688,pickup,217.13959,903.31116,252.46289,936.2895,---,---,3D Detector,---,---,245.66539,927.7125,225.56158,923.87494,238.14627,932.71313,218.04245,928.87555,251.30278,910.3832,231.19897,906.5456,243.78366,915.3838,223.67984,911.5462
762,1623876814.1,0.9944523,midsize,1368.0195,111.86666,1471.933,206.88058,---,---,3D Detector,---,---,1469.6292,160.80695,1426.951,146.16525,1405.9714,207.4522,1363.2933,192.81052,1474.4816,125.80417,1431.8033,111.16248,1410.8239,172.44943,1368.1456,157.80774
762,1623876814.1,0.9803929,sedan,1338.1481,389.37122,1443.6691,494.0411,---,---,3D Detector,---,---,1434.3215,446.35947,1392.0121,424.1131,1376.4222,492.94046,1334.1128,470.6941,1445.3102,414.26392,1403.0007,392.01758,1387.4109,460.84494,1345.1014,438.59857
762,1623876814.1,0.9795705,midsize,441.33673,357.85022,573.6077,463.9569,---,---,3D Detector,---,---,443.78284,446.94043,482.12772,460.6219,534.53296,398.88403,572.8778,412.5655,439.4452,410.98877,477.79004,424.67023,530.1953,362.93237,568.54016,376.61383
762,1623876814.1,0.9639943,sedan,1505.4723,350.00122,1618.306,457.76764,---,---,3D Detector,---,---,1606.2708,403.70477,1557.7491,382.1644,1552.7776,457.6278,1504.256,436.08743,1618.213,371.92148,1569.6914,350.3811,1564.7198,425.8445,1516.1982,404.30414
762,1623876814.1,0.8603544,sedan,1175.7065,388.35413,1293.227,491.50827,---,---,3D Detector,---,---,1281.2998,436.91888,1241.315,422.02258,1223.3545,489.63617,1183.3698,474.73987,1284.7119,405.10934,1244.727,390.21304,1226.7667,457.8266,1186.7819,442.93033
762,1623876814.1,0.6898391,midsize,510.05118,912.34564,707.4624,1092.015,---,---,3D Detector,---,---,689.8253,984.94995,659.1353,943.1835,568.15497,1116.9995,537.46497,1075.2332,681.0612,934.1435,650.3712,892.377,559.39087,1066.1931,528.7009,1024.4266
762,1623876814.1,0.33631194,pickup,217.68036,902.7928,252.50992,936.4525,---,---,3D Detector,---,---,245.6653,928.3667,225.37685,923.91364,238.22778,933.15173,217.93933,928.69867,251.90819,910.35614,231.61974,905.9031,244.47067,915.1412,224.18222,910.6881
763,1623876814.13,0.991104,midsize,1375.6434,104.25543,1488.6068,196.72058,---,---,3D Detector,---,---,1480.306,151.18822,1435.1421,137.69417,1422.3433,195.55156,1377.1793,182.05751,1486.2571,117.869156,1441.0931,104.37511,1428.2943,162.2325,1383.1304,148.73845
763,1623876814.13,0.98888284,sedan,1525.646,339.48245,1626.4932,439.53497,---,---,3D Detector,---,---,1617.4125,387.93576,1573.2347,370.34946,1567.8434,439.43716,1523.6656,421.85083,1626.6088,358.10098,1582.431,340.51465,1577.0396,409.6024,1532.8618,392.01605
763,1623876814.13,0.97938293,midsize,404.67865,367.11768,558.99567,488.4789,---,---,3D Detector,---,---,416.25772,472.80234,447.66763,489.05768,520.9824,407.38483,552.39233,423.6402,410.85034,432.6043,442.26028,448.85968,515.5751,367.1868,546.985,383.44217
763,1623876814.13,0.9670196,sedan,1354.2151,372.27704,1456.6255,480.9129,---,---,3D Detector,---,---,1448.6019,427.42184,1405.7128,405.25427,1393.3269,480.85132,1350.4376,458.68375,1458.2887,396.02518,1415.3994,373.85764,1403.0135,449.45468,1360.1244,427.2871
763,1623876814.13,0.870508,sedan,1197.0797,364.8029,1307.4717,475.22702,---,---,3D Detector,---,---,1298.4299,425.42044,1256.3412,404.25992,1238.3715,474.09393,1196.2828,452.93338,1306.9836,388.5494,1264.895,367.38885,1246.9252,437.2229,1204.8365,416.06235
763,1623876814.13,0.81121427,midsize,554.7189,885.37415,736.9256,1054.866,---,---,3D Detector,---,---,720.9033,959.1175,688.18915,914.3174,612.35046,1078.706,579.63635,1033.9059,713.2472,906.5661,680.533,861.766,604.6944,1026.1547,571.9802,981.35455
